real_time,timestamp_s,seq,rel_pitch_deg,rel_roll_deg,avg_pitch_deg,avg_roll_deg,accel_x_1,accel_y_1,accel_z_1,gyro_x_1,gyro_y_1,gyro_z_1,accel_x_2,accel_y_2,accel_z_2,gyro_x_2,gyro_y_2,gyro_z_2,q1w,q1x,q1y,q1z,q2w,q2x,q2y,q2z,temp1_C,temp2_C,madgwick_beta1,madgwick_beta2
19:00:51.065,1790251251.0656,163,0.013,0.568,0.222,0.318,0.01796,-0.00321,0.98556,-0.00034,0.00155,0.00049,0.01446,-0.00838,1.00025,-0.09402,0.03275,0.00268,1.0,-0.0021,-0.00042,-0.00019,0.99998,-0.00576,-0.00011,-0.0005,33.23,34.59,0.0693,0.0797
19:00:51.086,1790251251.086,164,-0.015,0.627,0.206,0.338,-0.01447,-0.00282,1.00073,-0.00293,-0.00381,-0.00172,-0.00341,-0.00494,0.99092,-0.08606,0.03377,0.00199,1.0,-0.00199,0.00115,-0.00021,0.99999,-0.00513,0.00122,-0.00048,33.23,34.59,0.0794,0.0732
19:00:51.106,1790251251.1063,165,0.27,0.519,0.21,0.35,0.00043,0.00097,0.97509,-0.00072,-0.00115,-0.00106,-0.02854,0.00881,1.00449,-0.09591,0.03761,0.00063,1.0,-0.00091,0.00054,-0.00022,0.99998,-0.00499,0.0031,-0.00047,33.23,34.59,0.0613,0.0763
19:00:51.127,1790251251.1269,166,0.151,0.391,0.207,0.352,-0.00295,-0.00371,0.98211,-0.0006,-0.00103,-0.00062,-0.00598,-0.01041,1.00184,-0.0864,0.04358,0.00141,1.0,-0.00188,0.0015,-0.00022,0.99997,-0.00708,0.00302,-0.00046,33.23,34.59,0.0666,0.0786
19:00:51.147,1790251251.1474,167,0.254,0.364,0.209,0.353,0.00788,0.00238,0.97764,-0.00309,0.00108,-0.00117,0.01052,0.00343,1.01642,-0.08332,0.04665,0.00384,1.0,-0.00128,0.00038,-0.00023,0.99997,-0.00672,0.0028,-0.00043,33.23,34.59,0.0633,0.0676
19:00:51.168,1790251251.1678,168,0.577,0.431,0.229,0.357,0.02205,-0.00066,0.99178,0.00068,-0.00201,-0.00263,-0.01254,0.00644,0.9926,-0.09043,0.0515,0.00314,1.0,-0.00115,-0.00115,-0.00027,0.99997,-0.00601,0.00409,-0.0004,33.23,34.59,0.074,0.0745
19:00:51.188,1790251251.1883,169,0.719,0.402,0.253,0.359,0.01153,0.00378,0.99393,-0.00119,-1e-05,-0.00083,0.00843,0.01225,1.00988,-0.08147,0.05214,0.00237,1.0,-0.0003,-0.00245,-0.00027,0.99998,-0.00541,0.00403,-0.00038,33.23,34.59,0.0755,0.0725
19:00:51.209,1790251251.2089,170,0.845,0.674,0.281,0.374,0.00516,-0.00328,0.98973,-0.00068,-0.00041,0.001,-0.0084,0.01393,0.98985,-0.07754,0.06288,-0.00251,0.99999,-0.00178,-0.00262,-0.00027,0.99998,-0.00452,0.00496,-0.0004,33.23,34.59,0.0723,0.0725
19:00:51.229,1790251251.2295,171,0.839,0.588,0.307,0.384,0.00427,0.00175,0.99236,-0.00078,0.00119,0.0021,-0.00029,0.01049,1.00753,-0.08042,0.06325,7e-05,1.0,-0.00028,-0.00234,-0.00025,0.99998,-0.00377,0.00518,-0.0004,33.23,34.59,0.0743,0.0743
19:00:51.250,1790251251.2501,172,0.866,0.809,0.331,0.402,0.00655,-0.02778,0.97966,-0.00185,0.00774,0.00141,-0.00579,0.00121,0.98033,-0.08037,0.05584,-0.00157,1.0,-0.00164,-0.00236,-0.00023,0.99998,-0.00319,0.0054,-0.00041,33.23,34.59,0.0651,0.0653
19:00:51.270,1790251251.2705,173,0.899,0.981,0.355,0.426,-0.00613,-0.00812,0.99562,-0.00175,-0.0004,-0.00012,-0.01214,-0.0042,1.00373,-0.07082,0.06508,8e-05,1.0,-0.0023,-0.00093,-0.00023,0.99997,-0.00235,0.00711,-0.0004,33.23,34.59,0.0768,0.0771
19:00:51.291,1790251251.2911,174,1.074,1.128,0.384,0.454,0.0188,-0.00998,0.99346,-0.00198,-0.00013,-0.00122,0.00039,0.0165,1.00454,-0.06902,0.06669,-0.00165,0.99999,-0.00279,-0.00242,-0.00025,0.99997,-0.00156,0.00716,-0.00041,33.23,34.59,0.0753,0.0765
19:00:51.311,1790251251.3116,175,1.174,0.849,0.414,0.47,0.01683,0.00658,0.99119,0.00107,-0.00201,-0.00169,0.00999,-0.02203,0.9921,-0.0602,0.07222,-0.00491,0.99999,-0.00172,-0.0035,-0.00028,0.99997,-0.00292,0.00695,-0.00047,33.23,34.59,0.0735,0.0743
19:00:51.332,1790251251.3321,176,1.385,0.971,0.45,0.488,0.01121,-0.0035,0.99341,-0.00046,-0.00186,-9e-05,-0.00681,0.00735,1.0032,-0.05641,0.0771,0.00091,0.99999,-0.00176,-0.00506,-0.00028,0.99997,-0.0019,0.00723,-0.00045,33.24,34.59,0.0751,0.0776
19:00:51.352,1790251251.3526,177,1.176,0.964,0.476,0.505,-0.0217,-0.02179,0.98487,0.00289,0.00287,0.00066,-0.00094,-0.00696,1.00104,-0.056,0.07415,-0.00181,0.99999,-0.00244,-0.0038,-0.00027,0.99997,-0.00264,0.00667,-0.00048,33.24,34.59,0.069,0.0792
19:00:51.373,1790251251.3732,178,0.988,0.846,0.493,0.517,-0.01187,0.00714,0.97921,0.00248,0.00139,0.00163,-0.00069,-0.00549,0.9945,-0.0474,0.07795,-0.00206,0.99999,-0.00172,-0.00266,-0.00026,0.99998,-0.00295,0.00616,-0.00051,33.24,34.59,0.0645,0.0759
19:00:51.394,1790251251.3938,179,0.792,0.755,0.503,0.525,-0.01149,-0.00211,0.98843,0.00208,-0.00449,-0.00055,-0.00357,-0.00874,0.99098,-0.03735,0.08628,0.00282,1.0,-0.00159,-0.00124,-0.00027,0.99998,-0.00361,0.00587,-0.00049,33.24,34.59,0.0714,0.0733
19:00:51.414,1790251251.4141,180,0.965,0.71,0.518,0.531,8e-05,0.01286,0.98897,0.00156,0.00197,-0.00013,-0.01559,0.00187,0.98649,-0.04289,0.09047,-0.00623,1.0,-0.00013,-0.00101,-0.00027,0.99997,-0.00255,0.00761,-0.00055,33.24,34.59,0.0718,0.07
19:00:51.434,1790251251.4346,181,1.228,0.668,0.54,0.535,0.00377,0.01251,0.98618,-5e-05,0.00389,-0.00487,-0.02062,0.00232,0.9961,-0.04213,0.0925,0.00228,1.0,0.00128,-0.00117,-0.00032,0.99995,-0.0015,0.00975,-0.00052,33.24,34.59,0.0697,0.0772
19:00:51.455,1790251251.4552,182,1.03,0.543,0.555,0.535,-0.00316,0.00334,0.99443,0.00211,0.00012,-0.0023,0.00218,-0.01237,1.01013,-0.045,0.09037,-0.00681,1.0,0.00152,0.00038,-0.00035,0.99995,-0.00235,0.00957,-0.0006,33.24,34.59,0.0758,0.0723
19:00:51.475,1790251251.4756,183,1.135,0.607,0.572,0.537,0.00936,-0.00616,0.98747,0.00024,0.0033,-0.00055,0.00055,-0.00869,1.01588,-0.03402,0.09707,-0.00479,1.0,0.00055,-0.00066,-0.00036,0.99995,-0.00276,0.00944,-0.00065,33.24,34.59,0.0707,0.0681
19:00:51.496,1790251251.496,184,1.303,0.809,0.593,0.545,0.02574,-0.01199,0.981,0.00175,0.0001,-0.00459,-0.00435,0.01264,0.99244,-0.02452,0.09536,0.00015,1.0,-7e-05,-0.00185,-0.00041,0.99995,-0.00162,0.00972,-0.00065,33.24,34.59,0.0661,0.0744
19:00:51.516,1790251251.5162,185,1.441,0.897,0.617,0.555,0.0096,-0.00038,0.98615,-0.00207,0.00112,-0.00113,-0.01318,0.00021,0.99657,-0.02719,0.09162,0.00035,0.99999,-0.00015,-0.00325,-0.00042,0.99995,-0.00093,0.00953,-0.00064,33.24,34.59,0.0696,0.0775
19:00:51.536,1790251251.5366,186,1.271,0.948,0.634,0.566,-0.00619,0.00283,0.99134,-0.00213,-0.00029,-0.00125,0.00225,0.0111,0.99667,-0.02417,0.10416,0.00279,1.0,0.00019,-0.0018,-0.00044,0.99995,-0.00015,0.00949,-0.00061,33.24,34.59,0.0735,0.0775
19:00:51.557,1790251251.5571,187,1.217,1.184,0.65,0.582,0.00098,-0.01455,0.99836,0.00099,0.00031,-0.00129,-0.0112,0.00248,0.98985,-0.02408,0.09356,0.00465,1.0,-0.00141,-0.00152,-0.00044,0.99996,0.00032,0.00931,-0.00056,33.24,34.59,0.0788,0.0724
19:00:51.577,1790251251.5776,188,1.216,1.495,0.664,0.605,0.00183,-0.01156,0.99742,0.00161,-0.00236,-0.00395,-0.00915,0.00855,0.99519,-0.00748,0.10952,-0.00265,0.99999,-0.00298,-0.00132,-0.00048,0.99995,0.00145,0.00949,-0.00057,33.24,34.59,0.0781,0.0765
19:00:51.598,1790251251.598,189,1.031,1.42,0.673,0.626,-0.00871,-0.00054,1.00627,0.00173,0.00258,0.00299,0.00239,0.0034,1.00719,-0.02005,0.10436,-0.00282,1.0,-0.0023,9e-05,-0.00044,0.99996,0.00148,0.00928,-0.0006,33.24,34.59,0.0753,0.0746
19:00:51.618,1790251251.6183,190,1.259,1.37,0.688,0.644,0.01501,-0.02112,0.98408,0.00081,-0.00363,-0.00055,-0.01201,-0.02458,1.00213,-0.01158,0.11346,0.00114,0.99999,-0.00331,-0.00088,-0.00045,0.99995,3e-05,0.01031,-0.00061,33.24,34.59,0.0683,0.0781
19:00:51.638,1790251251.6386,191,1.087,1.288,0.697,0.659,-0.01954,0.00288,0.98128,-0.00048,0.00437,0.00208,-0.00073,-0.00417,1.0018,-0.00459,0.10657,0.00012,1.0,-0.00278,0.00039,-0.00043,0.99995,-0.00015,0.01008,-0.00061,33.24,34.59,0.0661,0.0786
19:00:51.659,1790251251.6589,192,1.177,1.038,0.708,0.668,0.00678,0.01158,0.96877,0.00041,1e-05,0.00372,0.00273,-0.02966,0.99967,-0.00412,0.1044,0.00171,1.0,-0.00172,-8e-05,-0.0004,0.99995,-0.00127,0.01039,-0.00061,33.24,34.59,0.0566,0.0799
19:00:51.679,1790251251.6792,193,1.074,0.939,0.717,0.674,-0.01133,0.01147,0.99305,-0.0028,-0.00132,0.00017,0.00551,-0.00202,0.9829,0.00811,0.11084,0.00047,1.0,-0.00055,0.00083,-0.0004,0.99995,-0.00096,0.0104,-0.00061,33.24,34.59,0.0749,0.0672
19:00:51.699,1790251251.6996,194,1.281,0.958,0.729,0.68,0.01393,-0.00549,1.00175,0.00078,-0.00392,0.00145,0.00896,-0.0129,0.97981,0.0,0.11873,0.0021,1.0,-0.00098,-0.00076,-0.00039,0.99994,-0.00123,0.01062,-0.0006,33.24,34.59,0.0786,0.065
19:00:51.720,1790251251.7202,195,1.479,1.015,0.746,0.688,0.01003,-0.00082,0.9914,0.00415,-0.00209,0.00219,0.00204,0.00441,1.01912,0.01417,0.12111,-0.00213,1.0,-0.00074,-0.00228,-0.00037,0.99994,-0.0005,0.01082,-0.00063,33.24,34.59,0.0736,0.0657
19:00:51.740,1790251251.7405,196,1.323,1.007,0.758,0.694,-0.01497,0.01267,0.99809,0.00194,-0.00221,0.00276,0.00573,0.00939,1.00644,0.01452,0.10699,0.00336,1.0,0.00021,-0.00102,-0.00034,0.99994,0.00039,0.01073,-0.0006,33.24,34.59,0.0787,0.0751
19:00:51.761,1790251251.761,197,1.176,1.161,0.767,0.704,-0.01047,-0.00577,0.99346,-0.00197,0.00341,-0.00181,0.00031,0.00619,1.0161,0.0105,0.11999,0.00059,1.0,-0.0005,0.0004,-0.00036,0.99994,0.00103,0.01086,-0.00059,33.24,34.59,0.0751,0.0679
19:00:51.781,1790251251.7813,198,1.024,1.215,0.772,0.715,-0.01972,-0.00144,0.98897,0.00368,-0.00065,-0.00266,0.01712,0.00447,1.01427,0.01786,0.12572,0.001,1.0,-0.0005,0.00185,-0.00039,0.99994,0.0015,0.01099,-0.00058,33.24,34.59,0.0719,0.0692
19:00:51.801,1790251251.8016,199,1.197,1.212,0.78,0.725,0.00938,0.00344,0.99763,0.00106,-0.00352,-8e-05,0.00425,0.00401,0.98869,0.02314,0.1155,-0.00183,1.0,2e-05,0.00031,-0.0004,0.99994,0.00199,0.01096,-0.0006,33.24,34.59,0.0783,0.0715
19:00:51.822,1790251251.8221,200,1.043,1.4,0.785,0.738,-0.01479,-0.01056,0.99906,-0.00167,-0.00179,-0.00303,0.01138,0.00773,1.00622,0.02672,0.11877,-0.00513,1.0,-0.00097,0.0016,-0.00043,0.99994,0.00264,0.01089,-0.00065,33.24,34.59,0.0794,0.0753
19:00:51.842,1790251251.8423,201,0.931,1.365,0.788,0.75,-0.00572,0.00088,0.98805,-0.00101,0.00263,-0.00051,0.03347,0.01101,1.01078,0.03835,0.11954,-0.00307,1.0,7e-05,0.00259,-0.00044,0.99993,0.00337,0.01091,-0.00068,33.24,34.59,0.0711,0.0715
19:00:51.862,1790251251.8626,202,0.988,1.129,0.792,0.757,-0.00284,0.02235,0.99508,-0.00162,-0.00129,-0.00071,0.00843,-0.02232,1.00181,0.03623,0.11998,-0.00102,1.0,0.00159,0.00241,-0.00044,0.99993,0.00284,0.01123,-0.0007,33.24,34.59,0.0765,0.0784
19:00:51.883,1790251251.883,203,1.163,1.169,0.799,0.765,0.00137,0.0032,0.99601,-0.00135,0.00018,0.00529,0.02402,-0.00293,1.00803,0.04061,0.11554,-0.00267,1.0,0.00158,0.00084,-0.00039,0.99993,0.00318,0.01118,-0.00073,33.24,34.59,0.077,0.0738
19:00:51.903,1790251251.9034,204,1.275,1.33,0.808,0.775,0.02301,-0.02136,0.9924,0.0003,0.00235,0.00502,0.04449,-0.00385,1.00622,0.03469,0.11493,-0.00046,1.0,0.00051,-0.00022,-0.00034,0.99993,0.00351,0.0111,-0.00074,33.24,34.59,0.0747,0.0746
19:00:51.923,1790251251.9236,205,1.158,1.513,0.814,0.788,-0.00514,-0.00423,0.98921,-3e-05,0.00011,0.00276,0.0332,0.00237,0.98863,0.05154,0.12304,-0.00331,1.0,-0.00049,0.00084,-0.00031,0.99993,0.00411,0.01114,-0.00077,33.24,34.59,0.0719,0.0719
19:00:51.944,1790251251.944,206,0.997,1.572,0.817,0.802,-0.0116,-0.00042,0.997,0.00189,-0.00115,-0.00144,0.04323,0.00201,0.97483,0.05232,0.11435,0.00013,1.0,-0.00038,0.00241,-0.00033,0.99992,0.00473,0.0113,-0.00077,33.24,34.59,0.0778,0.0618
19:00:51.965,1790251251.9648,207,1.133,1.581,0.822,0.815,0.01963,0.00438,0.97278,-7e-05,0.00355,0.00017,0.04837,-0.00968,0.9867,0.04868,0.1135,0.00127,1.0,-0.00013,0.00123,-0.00033,0.99992,0.00506,0.01131,-0.00076,33.24,34.59,0.0597,0.0709
19:00:51.985,1790251251.9851,208,1.32,1.657,0.831,0.83,0.01716,0.00445,1.0015,0.00119,-0.003,0.00083,0.07071,0.02776,1.00889,0.05763,0.12057,0.00098,1.0,0.00025,-0.00035,-0.00032,0.99992,0.0061,0.01137,-0.00074,33.24,34.59,0.0788,0.0712
19:00:52.005,1790251252.0054,209,1.167,1.771,0.836,0.845,-0.01403,0.00182,0.97527,0.00061,0.00127,0.00212,0.07464,0.02707,0.99373,0.06623,0.12101,3e-05,1.0,0.00037,0.00091,-0.0003,0.99991,0.00722,0.01128,-0.00073,33.24,34.59,0.0615,0.0777
19:00:52.025,1790251252.0256,210,1.292,1.695,0.844,0.859,0.0006,0.00375,1.00174,0.00158,-0.00131,0.0018,0.06679,0.00148,0.98287,0.05796,0.11999,0.0038,1.0,0.00162,-0.0001,-0.00029,0.9999,0.00781,0.01137,-0.00068,33.24,34.59,0.0787,0.0689
19:00:52.046,1790251252.0459,211,1.366,1.921,0.852,0.876,0.00669,-0.00467,0.98525,0.00197,0.00318,-0.00141,0.09296,0.02258,0.99711,0.05942,0.11208,-0.00241,1.0,0.00056,-0.00096,-0.0003,0.9999,0.00871,0.01116,-0.00069,33.24,34.59,0.069,0.0787
19:00:52.066,1790251252.0666,212,1.329,1.887,0.86,0.892,0.00044,0.01501,0.97159,-0.00237,0.0003,0.00117,0.08519,0.01296,0.99154,0.07202,0.10879,0.00414,1.0,0.00174,-0.00083,-0.00029,0.99989,0.00959,0.01096,-0.00063,33.24,34.59,0.0588,0.0765
19:00:52.087,1790251252.0869,213,1.261,2.155,0.866,0.912,-0.00508,-0.01785,0.98008,-0.0022,0.00086,-0.00366,0.08247,0.02728,0.99839,0.07171,0.11347,3e-05,1.0,0.00045,-0.00043,-0.00033,0.99989,0.01065,0.01077,-0.00061,33.24,34.59,0.0652,0.0784
19:00:52.107,1790251252.1072,214,1.398,2.3,0.874,0.933,0.0313,-0.00977,0.99222,4e-05,-0.0003,-0.00226,0.0831,0.00886,0.99736,0.07302,0.10997,0.00497,1.0,-5e-05,-0.00186,-0.00036,0.99988,0.0114,0.01053,-0.00055,33.24,34.59,0.0746,0.0794
19:00:52.128,1790251252.1278,215,1.242,2.463,0.88,0.957,-0.0151,-0.00368,0.98015,-0.00269,0.00189,0.00024,0.08598,0.02659,1.00557,0.08614,0.11823,-0.00141,1.0,-0.00033,-0.00053,-0.00036,0.99987,0.01254,0.01051,-0.00054,33.24,34.59,0.0652,0.0728
19:00:52.148,1790251252.1482,216,1.342,2.39,0.887,0.978,0.01003,0.01342,1.00017,-0.00014,-0.00104,0.00314,0.08686,0.00026,1.00603,0.08517,0.11606,0.00025,1.0,0.00103,-0.00141,-0.00033,0.99986,0.01328,0.0105,-0.00051,33.24,34.59,0.0798,0.0727
19:00:52.168,1790251252.1687,217,1.247,2.621,0.892,1.002,-0.00305,-0.00987,0.99482,0.00139,-0.00167,0.00152,0.09938,-0.00567,0.99443,0.08242,0.11341,-0.00067,1.0,-0.00035,-0.00074,-0.00031,0.99985,0.01391,0.01033,-0.0005,33.24,34.59,0.0762,0.0795
19:00:52.189,1790251252.189,218,1.399,2.638,0.899,1.026,0.00946,0.0038,1.00256,0.00292,-0.00385,-0.00154,0.10175,0.00785,0.9828,0.09659,0.107,0.00423,1.0,0.00045,-0.00216,-0.00033,0.99984,0.01486,0.01025,-0.00043,33.24,34.59,0.078,0.0711
19:00:52.209,1790251252.2093,219,1.495,2.59,0.908,1.048,0.01596,0.01442,1.00238,-0.00106,-0.00121,0.00802,0.10387,0.00335,0.99104,0.08796,0.10579,-0.00144,0.99999,0.00164,-0.00321,-0.00026,0.99983,0.01563,0.01003,-0.00042,33.24,34.59,0.078,0.0774
19:00:52.229,1790251252.2296,220,1.603,2.809,0.918,1.073,0.01918,-0.00583,0.98781,-1e-05,-0.00505,0.00159,0.11509,0.02099,0.99766,0.09792,0.10055,0.00168,0.99999,0.00081,-0.00444,-0.00024,0.99981,0.01671,0.00975,-0.00037,33.24,34.59,0.071,0.0766
19:00:52.250,1790251252.25,221,1.414,2.923,0.925,1.099,-0.00843,0.00203,0.98497,-0.00223,0.00057,0.00073,0.13012,0.01238,0.98855,0.09942,0.10652,0.00353,1.0,0.00082,-0.00303,-0.00024,0.9998,0.01771,0.00951,-0.0003,33.24,34.59,0.0688,0.0779
19:00:52.270,1790251252.2702,222,1.507,2.93,0.933,1.124,0.01014,0.00479,0.98167,2e-05,-0.00236,0.00089,0.11023,0.00544,0.99228,0.10133,0.10139,-0.0029,0.99999,0.00163,-0.00412,-0.00023,0.99978,0.01857,0.00923,-0.00029,33.24,34.59,0.0663,0.0788
19:00:52.290,1790251252.2906,223,1.417,2.918,0.939,1.148,0.00163,0.01458,0.9775,0.00244,-0.00065,0.00088,0.14312,0.0101,0.97584,0.1046,0.09752,0.00325,0.99999,0.00277,-0.0035,-0.00023,0.99977,0.01961,0.00907,-0.00023,33.24,34.59,0.0632,0.0697
19:00:52.311,1790251252.3109,224,1.543,3.1,0.947,1.174,0.02194,-0.0004,0.9826,-0.00055,-0.00063,-0.00145,0.12896,0.01914,1.0018,0.10726,0.10081,0.00254,0.99999,0.00227,-0.00478,-0.00024,0.99975,0.0207,0.00889,-0.00016,33.24,34.59,0.0671,0.0723
19:00:52.331,1790251252.3312,225,1.392,3.239,0.953,1.201,0.00581,0.00364,0.96981,0.00164,-0.00039,-0.00223,0.13929,0.0073,0.98585,0.10864,0.1071,-0.00789,0.99999,0.00203,-0.00364,-0.00027,0.99973,0.02168,0.00871,-0.0002,33.24,34.59,0.0574,0.0767
19:00:52.351,1790251252.3514,226,1.533,3.333,0.961,1.229,0.02496,0.00564,1.00391,0.00422,0.00189,-0.00333,0.14073,0.0098,0.98171,0.10813,0.09098,-0.00053,0.99998,0.00221,-0.00517,-0.0003,0.99971,0.02267,0.00841,-0.00016,33.24,34.59,0.0768,0.0738
19:00:52.372,1790251252.3718,227,1.418,3.564,0.966,1.259,-0.00474,-0.01303,0.97942,-0.0027,-0.0011,-0.00469,0.14337,0.00159,0.97784,0.11343,0.09814,0.00319,0.99999,0.00118,-0.00433,-0.00035,0.99969,0.02365,0.00826,-8e-05,33.24,34.59,0.0646,0.0712
19:00:52.392,1790251252.3922,228,1.429,3.548,0.972,1.288,0.01408,0.01755,0.99198,-0.00228,-0.00201,-0.00218,0.14898,0.03947,0.9884,0.11076,0.09112,-4e-05,0.99998,0.00258,-0.00486,-0.00038,0.99966,0.02491,0.00782,-3e-05,33.24,34.59,0.0742,0.0797
19:00:52.412,1790251252.4126,229,1.212,3.75,0.975,1.319,0.0005,0.00099,0.99871,0.00132,0.00175,-0.00107,0.16595,0.01874,0.98872,0.11531,0.08955,0.00274,0.99999,0.00192,-0.00338,-0.00039,0.99963,0.02602,0.00741,6e-05,33.25,34.59,0.079,0.078
19:00:52.433,1790251252.4331,230,1.142,3.704,0.977,1.348,0.00554,0.01132,0.992,0.00085,0.00201,0.00112,0.15335,0.01929,0.98926,0.11798,0.0962,0.0049,0.99999,0.00343,-0.00313,-0.00039,0.99961,0.02713,0.00706,0.00017,33.25,34.59,0.0741,0.0791
19:00:52.453,1790251252.4536,231,0.925,3.909,0.977,1.379,0.00121,0.0048,0.99674,0.00208,0.00095,-0.00171,0.16324,0.0212,0.98325,0.12509,0.08929,-0.0006,0.99999,0.00285,-0.00164,-0.00041,0.99958,0.02833,0.00666,0.00022,33.25,34.59,0.0776,0.0777
19:00:52.474,1790251252.474,232,0.753,3.949,0.974,1.41,-0.00376,0.01006,0.97543,0.00319,-0.00127,0.00133,0.16537,0.00567,0.98777,0.12791,0.08143,0.00078,0.99999,0.00356,-0.0006,-0.00041,0.99955,0.0294,0.00619,0.00029,33.25,34.59,0.0616,0.0788
19:00:52.494,1790251252.4942,233,0.822,4.162,0.972,1.443,0.02481,-0.00786,0.98043,-0.00113,-0.00075,-0.00019,0.17722,0.01849,0.9905,0.1248,0.07104,-0.00329,0.99999,0.00286,-0.00172,-0.0004,0.99952,0.03055,0.00567,0.00032,33.25,34.59,0.0656,0.0752
19:00:52.515,1790251252.5148,234,0.888,4.398,0.971,1.478,0.01175,-0.00078,0.98765,4e-05,0.00397,-0.00187,0.19069,0.01941,0.97885,0.1245,0.07695,0.0014,0.99999,0.00197,-0.00284,-0.00042,0.99948,0.03172,0.00514,0.00041,33.25,34.59,0.0708,0.0781
