real_time,timestamp_s,seq,rel_pitch_deg,rel_roll_deg
12:53:58.758,2488.9411,124130,0.098,2.154
12:53:58.758,2488.9611,124131,0.188,2.147
12:53:58.764,2488.9811,124132,0.117,2.101
12:53:58.764,2489.0011,124133,0.133,2.054
12:53:58.774,2489.0211,124134,0.028,2.202
12:53:58.775,2489.0411,124135,0.391,2.453
12:53:58.849,2489.0611,124136,0.541,2.656
12:53:58.849,2489.0811,124137,0.827,2.991
12:53:58.854,2489.1011,124138,1.255,3.391
12:53:58.854,2489.1211,124139,1.926,3.585
12:53:58.881,2489.1411,124140,2.583,3.779
12:53:58.892,2489.1611,124141,3.055,3.925
12:53:58.923,2489.1811,124142,3.349,4.043
12:53:58.939,2489.2011,124143,3.683,3.962
12:53:58.966,2489.2211,124144,4.274,4.045
12:53:58.971,2489.2411,124145,4.998,3.917
12:53:58.998,2489.2611,124146,5.729,3.819
12:53:59.014,2489.2811,124147,6.218,3.809
12:53:59.041,2489.3011,124148,6.707,3.707
12:53:59.103,2489.3211,124149,7.23,3.597
12:53:59.103,2489.3411,124150,7.603,3.48
12:53:59.109,2489.3611,124151,7.988,3.432
12:53:59.109,2489.3811,124152,8.441,3.55
12:53:59.135,2489.4011,124153,8.842,3.614
12:53:59.162,2489.4211,124154,9.157,3.715
12:53:59.209,2489.4411,124155,9.367,3.909
12:53:59.225,2489.4611,124156,9.614,3.99
12:53:59.225,2489.4811,124157,9.772,4.044
12:53:59.241,2489.5011,124158,9.734,4.227
12:53:59.252,2489.5211,124159,9.731,4.269
12:53:59.283,2489.5411,124160,9.734,4.323
12:53:59.325,2489.5611,124161,9.915,4.392
12:53:59.331,2489.5811,124162,10.105,4.542
12:53:59.331,2489.6011,124163,10.303,4.758
12:53:59.358,2489.6211,124164,10.512,4.543
12:53:59.374,2489.6411,124165,10.888,4.521
12:53:59.401,2489.6611,124166,11.559,4.608
12:53:59.448,2489.6811,124167,12.138,4.603
12:53:59.448,2489.7011,124168,12.486,4.295
12:53:59.448,2489.7211,124169,12.944,3.758
12:53:59.481,2489.7411,124170,13.359,2.933
12:53:59.492,2489.7611,124171,13.577,2.636
12:53:59.524,2489.7811,124172,13.545,2.602
12:53:59.555,2489.8011,124173,13.608,2.442
12:53:59.555,2489.8211,124174,13.504,2.43
12:53:59.581,2489.8411,124175,13.224,2.477
12:53:59.597,2489.8611,124176,13.004,2.566
12:53:59.613,2489.8811,124177,12.66,2.642
12:53:59.645,2489.9011,124178,12.319,2.799
12:53:59.689,2489.9211,124179,12.027,2.837
12:53:59.689,2489.9411,124180,11.918,2.981
12:53:59.705,2489.9611,124181,11.897,2.582
12:53:59.716,2489.9811,124182,11.622,1.912
12:53:59.732,2490.0011,124183,11.677,1.48
12:53:59.764,2490.0211,124184,11.896,1.404
12:53:59.792,2490.0411,124185,12.034,1.536
12:53:59.792,2490.0611,124186,12.072,1.556
12:53:59.839,2490.0811,124187,12.176,1.831
12:53:59.839,2490.1011,124188,12.301,1.937
12:53:59.855,2490.1211,124189,12.389,1.966
12:53:59.882,2490.1411,124190,12.434,2.01
12:53:59.898,2490.1611,124191,12.32,2.278
12:53:59.914,2490.1811,124192,12.244,2.479
12:53:59.945,2490.2011,124193,12.142,2.597
12:53:59.956,2490.2211,124194,11.924,2.763
12:53:59.973,2490.2411,124195,11.891,3.07
12:54:00.005,2490.2611,124196,11.833,3.313
12:54:00.031,2490.2811,124197,11.727,3.569
12:54:00.037,2490.3011,124198,11.592,3.737
12:54:00.064,2490.3211,124199,11.413,3.881
12:54:00.079,2490.3411,124200,11.223,3.963
12:54:00.095,2490.3611,124201,11.043,4.029
12:54:00.151,2490.3811,124202,10.798,3.951
12:54:00.156,2490.4011,124203,10.477,3.987
12:54:00.156,2490.4211,124204,10.224,4.048
12:54:00.183,2490.4411,124205,9.959,4.069
12:54:00.214,2490.4611,124206,9.724,3.982
12:54:00.214,2490.4811,124207,9.562,3.814
12:54:00.287,2490.5011,124208,9.43,3.73
12:54:00.287,2490.5211,124209,9.275,3.648
12:54:00.293,2490.5411,124210,9.07,3.557
12:54:00.293,2490.5611,124211,8.758,3.498
12:54:00.335,2490.5811,124212,8.276,3.385
12:54:00.394,2490.6011,124213,7.815,3.193
12:54:00.394,2490.6211,124214,7.146,2.925
12:54:00.395,2490.6411,124215,6.514,2.623
12:54:00.400,2490.6611,124216,5.791,2.308
12:54:00.426,2490.6811,124217,5.07,1.868
12:54:00.436,2490.7011,124218,4.349,1.464
12:54:00.452,2490.7211,124219,3.794,1.024
12:54:00.499,2490.7411,124220,3.217,0.613
12:54:00.500,2490.7611,124221,2.738,0.268
12:54:00.511,2490.7811,124222,2.574,0.017
12:54:00.543,2490.8011,124223,2.367,-0.243
12:54:00.560,2490.8211,124224,1.969,-0.449
12:54:00.571,2490.8411,124225,1.501,-0.629
12:54:00.618,2490.8611,124226,0.807,-0.758
12:54:00.618,2490.8811,124227,0.197,-0.833
12:54:00.650,2490.9011,124228,-0.42,-0.933
12:54:00.650,2490.9211,124229,-1.217,-0.993
12:54:00.740,2490.9411,124230,-2.046,-0.951
12:54:00.740,2490.9611,124231,-2.774,-0.874
12:54:00.740,2490.9811,124232,-3.492,-0.791
12:54:00.746,2491.0011,124233,-4.245,-0.691
12:54:00.751,2491.0211,124234,-5.014,-0.47
12:54:00.783,2491.0411,124235,-5.581,-0.248
12:54:00.858,2491.0611,124236,-6.234,0.042
12:54:00.858,2491.0811,124237,-6.792,0.399
12:54:00.863,2491.1011,124238,-7.324,0.749
12:54:00.863,2491.1211,124239,-7.827,1.065
12:54:00.874,2491.1411,124240,-8.435,1.427
12:54:00.906,2491.1611,124241,-9.071,1.861
12:54:00.932,2491.1811,124242,-9.625,2.304
12:54:00.932,2491.2011,124243,-10.009,2.756
12:54:00.980,2491.2211,124244,-10.368,3.147
12:54:00.980,2491.2411,124245,-10.816,3.47
12:54:00.992,2491.2611,124246,-11.194,3.808
12:54:01.024,2491.2811,124247,-11.465,4.13
12:54:01.097,2491.3011,124248,-11.62,4.417
12:54:01.129,2491.3211,124249,-11.841,4.659
12:54:01.129,2491.3411,124250,-12.096,4.892
12:54:01.145,2491.3611,124251,-12.294,5.155
12:54:01.145,2491.3811,124252,-12.532,5.432
12:54:01.146,2491.4011,124253,-12.687,5.643
12:54:01.234,2491.4211,124254,-12.955,5.812
12:54:01.340,2491.4411,124255,-13.177,5.976
12:54:01.340,2491.4611,124256,-13.274,6.183
12:54:01.340,2491.4811,124257,-13.386,6.295
12:54:01.340,2491.5011,124258,-13.358,6.357
12:54:01.346,2491.5211,124259,-13.312,6.505
12:54:01.346,2491.5411,124260,-13.39,6.613
12:54:01.351,2491.5611,124261,-13.377,6.665
12:54:01.367,2491.5811,124262,-13.437,6.696
12:54:01.367,2491.6011,124263,-13.473,6.74
12:54:01.373,2491.6211,124264,-13.524,6.794
12:54:01.373,2491.6411,124265,-13.416,6.838
12:54:01.399,2491.6611,124266,-13.415,6.838
12:54:01.416,2491.6811,124267,-13.402,6.841
12:54:01.474,2491.7011,124268,-13.35,6.876
12:54:01.474,2491.7211,124269,-13.159,6.984
12:54:01.474,2491.7411,124270,-12.872,7.19
12:54:01.505,2491.7611,124271,-12.428,7.388
12:54:01.516,2491.7811,124272,-11.789,7.514
12:54:01.532,2491.8011,124273,-11.015,7.61
12:54:01.578,2491.8211,124274,-10.143,7.656
12:54:01.578,2491.8411,124275,-9.266,7.652
12:54:01.595,2491.8611,124276,-8.248,7.55
12:54:01.622,2491.8811,124277,-6.838,7.477
12:54:01.638,2491.9011,124278,-5.425,7.459
12:54:01.681,2491.9211,124279,-3.791,7.376
12:54:01.687,2491.9411,124280,-2.082,7.383
12:54:01.697,2491.9611,124281,-0.412,7.517
12:54:01.729,2491.9811,124282,1.119,7.654
12:54:01.729,2492.0011,124283,2.49,7.79
12:54:01.757,2492.0211,124284,3.819,7.967
12:54:01.804,2492.0411,124285,4.879,8.176
12:54:01.804,2492.0611,124286,5.71,8.409
12:54:01.816,2492.0811,124287,6.589,8.727
12:54:01.832,2492.1011,124288,7.464,9.049
12:54:01.863,2492.1211,124289,8.102,9.186
12:54:01.895,2492.1411,124290,8.713,9.371
12:54:01.895,2492.1611,124291,9.201,9.603
12:54:01.922,2492.1811,124292,9.623,9.82
12:54:01.937,2492.2011,124293,9.674,10.095
12:54:01.970,2492.2211,124294,9.977,10.458
12:54:01.970,2492.2411,124295,10.189,10.852
12:54:01.996,2492.2611,124296,10.426,11.007
12:54:02.044,2492.2811,124297,10.716,11.311
12:54:02.044,2492.3011,124298,11.27,11.761
12:54:02.071,2492.3211,124299,11.924,12.081
12:54:02.076,2492.3411,124300,12.858,12.338
12:54:02.103,2492.3611,124301,13.915,12.619
12:54:02.119,2492.3811,124302,14.793,12.881
12:54:02.162,2492.4011,124303,15.71,12.929
12:54:02.167,2492.4211,124304,16.61,12.945
12:54:02.178,2492.4411,124305,17.377,13.192
12:54:02.210,2492.4611,124306,18.1,13.349
12:54:02.210,2492.4811,124307,18.594,13.293
12:54:02.236,2492.5011,124308,19.199,13.285
12:54:02.315,2492.5211,124309,19.665,13.256
12:54:02.315,2492.5411,124310,19.916,13.104
12:54:02.320,2492.5611,124311,20.259,12.996
12:54:02.321,2492.5811,124312,20.144,13.03
12:54:02.342,2492.6011,124313,19.931,12.94
12:54:02.358,2492.6211,124314,19.827,12.876
12:54:02.386,2492.6411,124315,19.744,12.584
12:54:02.391,2492.6611,124316,19.812,12.533
12:54:02.418,2492.6811,124317,20.204,12.325
12:54:02.434,2492.7011,124318,20.746,12.403
12:54:02.467,2492.7211,124319,21.291,12.467
12:54:02.478,2492.7411,124320,22.026,12.414
12:54:02.509,2492.7611,124321,22.392,12.296
12:54:02.509,2492.7811,124322,22.772,12.215
12:54:02.536,2492.8011,124323,22.881,12.353
12:54:02.568,2492.8211,124324,22.839,12.542
12:54:02.568,2492.8411,124325,22.811,12.364
12:54:02.600,2492.8611,124326,22.949,12.129
12:54:02.627,2492.8811,124327,22.828,12.195
12:54:02.632,2492.9011,124328,22.673,12.348
12:54:02.659,2492.9211,124329,22.507,12.424
12:54:02.691,2492.9411,124330,22.471,12.454
12:54:02.691,2492.9611,124331,22.487,12.576
12:54:02.760,2492.9811,124332,22.249,12.656
12:54:02.766,2493.0011,124333,22.248,12.554
12:54:02.766,2493.0211,124334,22.507,12.638
12:54:02.777,2493.0411,124335,22.82,12.721
12:54:02.809,2493.0611,124336,23.016,12.54
12:54:02.809,2493.0811,124337,23.145,12.46
12:54:02.836,2493.1011,124338,23.194,12.476
12:54:02.868,2493.1211,124339,23.424,12.503
12:54:02.873,2493.1411,124340,23.764,12.415
12:54:02.900,2493.1611,124341,23.837,12.246
12:54:02.911,2493.1811,124342,23.934,12.288
12:54:02.943,2493.2011,124343,23.985,12.275
12:54:02.990,2493.2211,124344,24.072,12.284
12:54:02.990,2493.2411,124345,24.309,12.508
12:54:02.991,2493.2611,124346,24.574,12.829
12:54:03.017,2493.2811,124347,24.651,13.04
12:54:03.048,2493.3011,124348,24.599,13.237
12:54:03.048,2493.3211,124349,24.551,13.461
12:54:03.106,2493.3411,124350,24.801,13.629
12:54:03.112,2493.3611,124351,24.851,13.893
12:54:03.112,2493.3811,124352,25.113,13.797
12:54:03.170,2493.4011,124353,25.227,13.826
12:54:03.170,2493.4211,124354,25.365,13.749
12:54:03.171,2493.4411,124355,25.494,13.641
12:54:03.260,2493.4611,124356,25.603,13.486
12:54:03.260,2493.4811,124357,25.609,13.256
12:54:03.261,2493.5011,124358,25.479,12.893
12:54:03.261,2493.5211,124359,25.16,12.519
12:54:03.272,2493.5411,124360,24.745,12.115
12:54:03.304,2493.5611,124361,24.283,11.78
12:54:03.331,2493.5811,124362,23.738,11.284
12:54:03.336,2493.6011,124363,23.063,10.651
12:54:03.378,2493.6211,124364,22.256,10.0
12:54:03.410,2493.6411,124365,21.383,9.516
12:54:03.410,2493.6611,124366,20.588,9.194
12:54:03.410,2493.6811,124367,19.665,8.796
12:54:03.468,2493.7011,124368,18.232,8.326
12:54:03.473,2493.7211,124369,16.801,8.078
12:54:03.473,2493.7411,124370,15.631,7.945
12:54:03.500,2493.7611,124371,14.627,7.821
12:54:03.547,2493.7811,124372,13.672,7.724
12:54:03.548,2493.8011,124373,12.92,7.573
12:54:03.574,2493.8211,124374,12.491,7.557
12:54:03.574,2493.8411,124375,12.53,7.69
12:54:03.601,2493.8611,124376,12.449,7.745
12:54:03.617,2493.8811,124377,12.194,7.766
12:54:03.649,2493.9011,124378,12.082,7.899
12:54:03.649,2493.9211,124379,12.192,7.987
12:54:03.691,2493.9411,124380,11.843,8.085
12:54:03.697,2493.9611,124381,11.403,8.045
12:54:03.739,2493.9811,124382,10.903,8.084
12:54:03.739,2494.0011,124383,10.277,7.983
12:54:03.781,2494.0211,124384,9.632,7.876
12:54:03.813,2494.0411,124385,9.082,7.744
12:54:03.829,2494.0611,124386,8.612,7.644
12:54:03.829,2494.0811,124387,8.02,7.532
12:54:03.829,2494.1011,124388,7.273,7.405
12:54:03.871,2494.1211,124389,6.275,7.351
12:54:03.876,2494.1411,124390,5.256,7.297
12:54:03.918,2494.1611,124391,4.33,7.298
12:54:03.924,2494.1811,124392,3.429,7.358
12:54:03.935,2494.2011,124393,2.413,7.494
12:54:03.962,2494.2211,124394,1.375,7.661
12:54:03.994,2494.2411,124395,0.362,7.824
12:54:04.010,2494.2611,124396,-0.603,7.996
12:54:04.015,2494.2811,124397,-1.482,8.151
12:54:04.067,2494.3011,124398,-2.206,8.33
12:54:04.073,2494.3211,124399,-2.669,8.508
12:54:04.073,2494.3411,124400,-3.112,8.643
12:54:04.174,2494.3611,124401,-3.617,8.875
12:54:04.174,2494.3811,124402,-4.129,9.192
12:54:04.174,2494.4011,124403,-4.475,9.489
12:54:04.180,2494.4211,124404,-4.923,9.779
12:54:04.180,2494.4411,124405,-5.412,10.036
12:54:04.218,2494.4611,124406,-5.692,10.231
12:54:04.218,2494.4811,124407,-5.83,10.322
12:54:04.234,2494.5011,124408,-5.737,10.344
12:54:04.276,2494.5211,124409,-5.631,10.462
12:54:04.282,2494.5411,124410,-5.477,10.648
12:54:04.293,2494.5611,124411,-5.594,10.832
12:54:04.368,2494.5811,124412,-5.744,11.055
12:54:04.412,2494.6011,124413,-5.796,11.264
12:54:04.417,2494.6211,124414,-5.927,11.488
12:54:04.417,2494.6411,124415,-6.12,11.687
12:54:04.417,2494.6611,124416,-6.351,11.873
12:54:04.418,2494.6811,124417,-6.349,12.027
12:54:04.444,2494.7011,124418,-6.511,12.173
12:54:04.471,2494.7211,124419,-6.486,12.312
12:54:04.476,2494.7411,124420,-6.631,12.434
12:54:04.550,2494.7611,124421,-6.861,12.611
12:54:04.551,2494.7811,124422,-7.013,12.844
12:54:04.551,2494.8011,124423,-6.927,13.017
12:54:04.551,2494.8211,124424,-6.807,13.153
12:54:04.577,2494.8411,124425,-6.849,13.384
12:54:04.593,2494.8611,124426,-6.798,13.614
12:54:04.636,2494.8811,124427,-6.686,13.842
12:54:04.642,2494.9011,124428,-6.566,14.088
12:54:04.669,2494.9211,124429,-6.5,14.294
12:54:04.684,2494.9411,124430,-6.539,14.541
12:54:04.789,2494.9611,124431,-6.633,14.702
12:54:04.789,2494.9811,124432,-6.671,14.864
12:54:04.795,2495.0011,124433,-6.866,15.002
12:54:04.795,2495.0211,124434,-6.949,15.084
12:54:04.795,2495.0411,124435,-6.939,15.156
12:54:04.795,2495.0611,124436,-6.872,15.208
12:54:04.833,2495.0811,124437,-6.82,15.247
12:54:04.839,2495.1011,124438,-6.882,15.463
12:54:04.875,2495.1211,124439,-6.76,15.684
12:54:04.881,2495.1411,124440,-6.731,15.801
12:54:04.892,2495.1611,124441,-6.525,16.057
12:54:04.925,2495.1811,124442,-6.291,16.169
12:54:04.940,2495.2011,124443,-6.27,16.358
12:54:04.951,2495.2211,124444,-6.222,16.52
12:54:04.999,2495.2411,124445,-6.265,16.628
12:54:04.999,2495.2611,124446,-6.333,16.756
12:54:05.015,2495.2811,124447,-6.152,16.842
12:54:05.041,2495.3011,124448,-6.031,16.923
12:54:05.057,2495.3211,124449,-6.039,17.086
12:54:05.073,2495.3411,124450,-5.921,17.042
12:54:05.121,2495.3611,124451,-5.806,16.979
12:54:05.121,2495.3811,124452,-5.714,16.953
12:54:05.148,2495.4011,124453,-5.749,16.946
12:54:05.148,2495.4211,124454,-5.808,17.028
12:54:05.221,2495.4411,124455,-5.748,17.0
12:54:05.227,2495.4611,124456,-5.751,17.017
12:54:05.227,2495.4811,124457,-5.713,17.078
12:54:05.253,2495.5011,124458,-5.748,17.281
12:54:05.253,2495.5211,124459,-5.803,17.583
12:54:05.285,2495.5411,124460,-5.73,17.739
12:54:05.312,2495.5611,124461,-5.639,17.868
12:54:05.312,2495.5811,124462,-5.672,17.943
12:54:05.360,2495.6011,124463,-5.829,18.029
12:54:05.360,2495.6211,124464,-5.792,18.056
12:54:05.386,2495.6411,124465,-5.866,18.015
12:54:05.392,2495.6611,124466,-6.063,17.952
12:54:05.524,2495.6811,124467,-6.186,17.85
12:54:05.524,2495.7011,124468,-6.216,17.759
12:54:05.524,2495.7211,124469,-6.422,17.74
12:54:05.529,2495.7411,124470,-6.555,17.723
12:54:05.530,2495.7611,124471,-6.539,17.714
12:54:05.530,2495.7811,124472,-6.481,17.73
12:54:05.535,2495.8011,124473,-6.41,17.752
12:54:05.551,2495.8211,124474,-6.495,17.868
12:54:05.629,2495.8411,124475,-6.532,17.924
12:54:05.630,2495.8611,124476,-6.577,17.96
12:54:05.630,2495.8811,124477,-6.802,17.892
12:54:05.635,2495.9011,124478,-7.113,17.893
12:54:05.672,2495.9211,124479,-7.486,17.898
12:54:05.672,2495.9411,124480,-7.801,17.8
12:54:05.704,2495.9611,124481,-8.051,17.643
12:54:05.730,2495.9811,124482,-8.398,17.589
12:54:05.736,2496.0011,124483,-8.731,17.521
12:54:05.763,2496.0211,124484,-9.005,17.474
12:54:05.779,2496.0411,124485,-9.145,17.603
12:54:05.821,2496.0611,124486,-9.392,17.629
12:54:05.827,2496.0811,124487,-9.676,17.695
12:54:05.869,2496.1011,124488,-10.011,17.792
12:54:05.943,2496.1211,124489,-10.461,17.887
12:54:05.943,2496.1411,124490,-10.972,17.96
12:54:05.949,2496.1611,124491,-11.537,18.033
12:54:05.949,2496.1811,124492,-12.206,18.088
12:54:05.949,2496.2011,124493,-12.821,18.093
12:54:05.949,2496.2211,124494,-13.251,17.98
12:54:05.976,2496.2411,124495,-13.765,17.808
12:54:06.076,2496.2611,124496,-14.267,17.649
12:54:06.081,2496.2811,124497,-14.821,17.41
12:54:06.093,2496.3011,124498,-15.306,17.193
12:54:06.098,2496.3211,124499,-15.798,16.977
12:54:06.098,2496.3411,124500,-16.4,16.804
12:54:06.098,2496.3611,124501,-17.047,16.715
12:54:06.126,2496.3811,124502,-17.449,16.729
12:54:06.168,2496.4011,124503,-17.615,16.718
12:54:06.168,2496.4211,124504,-17.815,16.673
12:54:06.173,2496.4411,124505,-18.161,16.64
12:54:06.200,2496.4611,124506,-18.379,16.724
12:54:06.228,2496.4811,124507,-18.309,16.774
12:54:06.228,2496.5011,124508,-18.177,16.811
12:54:06.259,2496.5211,124509,-18.036,16.848
12:54:06.286,2496.5411,124510,-17.905,16.898
12:54:06.291,2496.5611,124511,-17.815,16.949
12:54:06.317,2496.5811,124512,-17.63,17.0
12:54:06.350,2496.6011,124513,-17.49,17.041
12:54:06.350,2496.6211,124514,-17.327,17.125
12:54:06.381,2496.6411,124515,-17.375,17.247
12:54:06.408,2496.6611,124516,-17.287,17.326
12:54:06.413,2496.6811,124517,-17.387,17.352
12:54:06.456,2496.7011,124518,-17.348,17.401
12:54:06.456,2496.7211,124519,-17.384,17.457
12:54:06.483,2496.7411,124520,-17.409,17.462
12:54:06.499,2496.7611,124521,-17.394,17.513
12:54:06.530,2496.7811,124522,-17.374,17.598
12:54:06.530,2496.8011,124523,-17.309,17.7
12:54:06.556,2496.8211,124524,-17.167,17.867
12:54:06.572,2496.8411,124525,-16.907,18.139
12:54:06.605,2496.8611,124526,-16.423,18.507
12:54:06.620,2496.8811,124527,-15.654,18.894
12:54:06.662,2496.9011,124528,-15.101,19.254
12:54:06.679,2496.9211,124529,-14.571,19.579
12:54:06.679,2496.9411,124530,-14.286,19.931
12:54:06.695,2496.9611,124531,-14.149,20.182
12:54:06.800,2496.9811,124532,-13.986,20.409
12:54:06.903,2497.0011,124533,-13.683,20.67
12:54:06.909,2497.0211,124534,-13.253,20.963
12:54:06.909,2497.0411,124535,-12.761,21.3
12:54:06.909,2497.0611,124536,-11.827,21.674
12:54:06.909,2497.0811,124537,-10.677,21.941
12:54:06.914,2497.1011,124538,-9.599,22.204
12:54:06.931,2497.1211,124539,-8.436,22.413
12:54:06.937,2497.1411,124540,-7.252,22.549
12:54:06.937,2497.1611,124541,-6.366,22.661
12:54:06.937,2497.1811,124542,-5.6,22.749
12:54:06.937,2497.2011,124543,-4.617,22.805
12:54:06.964,2497.2211,124544,-3.907,22.95
12:54:07.011,2497.2411,124545,-3.189,22.987
12:54:07.011,2497.2611,124546,-2.412,22.889
12:54:07.011,2497.2811,124547,-1.881,22.724
12:54:07.037,2497.3011,124548,-1.343,22.518
12:54:07.053,2497.3211,124549,-0.777,22.311
12:54:07.085,2497.3411,124550,-0.148,22.183
12:54:07.112,2497.3612,124551,0.475,22.167
12:54:07.112,2497.3811,124552,0.937,22.175
12:54:07.174,2497.4011,124553,1.003,22.557
12:54:07.174,2497.4211,124554,0.985,22.979
12:54:07.174,2497.4411,124555,1.039,23.293
12:54:07.202,2497.4611,124556,1.034,23.57
12:54:07.234,2497.4811,124557,0.902,23.902
