real_time,timestamp_s,seq,rel_pitch_deg,rel_roll_deg
12:55:14.177,2564.4251,127880,-0.737,3.772
12:55:14.182,2564.4451,127881,-0.722,3.761
12:55:14.225,2564.4651,127882,-0.708,3.833
12:55:14.225,2564.4851,127883,-0.606,3.777
12:55:14.241,2564.5051,127884,-0.588,3.809
12:55:14.332,2564.5251,127885,-0.657,3.834
12:55:14.390,2564.5451,127886,-0.634,3.8
12:55:14.395,2564.5651,127887,-0.496,3.82
12:55:14.406,2564.5851,127888,-0.37,3.849
12:55:14.406,2564.6051,127889,-0.489,3.878
12:55:14.406,2564.6251,127890,-0.588,3.899
12:55:14.412,2564.6451,127891,-0.524,3.991
12:55:14.412,2564.6651,127892,-0.52,4.0
12:55:14.412,2564.6851,127893,-0.607,4.085
12:55:14.496,2564.7051,127894,-0.534,4.181
12:55:14.496,2564.7251,127895,-0.472,4.3
12:55:14.496,2564.7451,127896,-0.576,4.322
12:55:14.512,2564.7651,127897,-0.694,4.399
12:55:14.571,2564.7851,127898,-0.604,4.43
12:55:14.571,2564.8051,127899,-0.557,4.476
12:55:14.577,2564.8251,127900,-0.675,4.552
12:55:14.577,2564.8451,127901,-0.776,4.582
12:55:14.598,2564.8651,127902,-0.648,4.62
12:55:14.614,2564.8851,127903,-0.73,4.671
12:55:14.646,2564.9051,127904,-0.752,4.755
12:55:14.689,2564.9251,127905,-0.8,4.76
12:55:14.689,2564.9451,127906,-0.702,4.843
12:55:14.695,2564.9651,127907,-0.622,4.943
12:55:14.722,2564.9851,127908,-0.636,4.994
12:55:14.737,2565.0051,127909,-0.489,5.055
12:55:14.769,2565.0251,127910,-0.385,5.207
12:55:14.813,2565.0451,127911,-0.238,5.363
12:55:14.813,2565.0651,127912,-0.232,5.503
12:55:14.813,2565.0851,127913,-0.123,5.741
12:55:14.840,2565.1051,127914,0.059,6.122
12:55:14.871,2565.1251,127915,0.312,6.536
12:55:14.929,2565.1451,127916,0.704,6.864
12:55:14.929,2565.1651,127917,0.857,7.019
12:55:14.935,2565.1851,127918,0.87,7.076
12:55:14.935,2565.2051,127919,1.052,7.194
12:55:14.961,2565.2251,127920,1.221,7.382
12:55:14.972,2565.2451,127921,1.174,7.422
12:55:15.047,2565.2651,127922,1.139,7.413
12:55:15.053,2565.2851,127923,1.102,7.385
12:55:15.053,2565.3051,127924,1.084,7.355
12:55:15.053,2565.3251,127925,1.018,7.361
12:55:15.080,2565.3451,127926,1.13,7.45
12:55:15.112,2565.3651,127927,1.182,7.527
12:55:15.169,2565.3851,127928,1.097,7.548
12:55:15.169,2565.4051,127929,1.169,7.601
12:55:15.175,2565.4251,127930,1.344,7.781
12:55:15.175,2565.4451,127931,1.255,7.954
12:55:15.217,2565.4651,127932,1.263,8.076
12:55:15.217,2565.4851,127933,1.256,8.061
12:55:15.243,2565.5051,127934,1.361,8.203
12:55:15.276,2565.5251,127935,1.23,8.238
12:55:15.276,2565.5451,127936,1.178,8.228
12:55:15.319,2565.5651,127937,1.282,8.286
12:55:15.319,2565.5851,127938,1.284,8.344
12:55:15.335,2565.6051,127939,1.176,8.391
12:55:15.367,2565.6251,127940,1.185,8.4
12:55:15.394,2565.6451,127941,1.138,8.407
12:55:15.426,2565.6651,127942,0.976,8.351
12:55:15.426,2565.6851,127943,0.861,8.382
12:55:15.442,2565.7051,127944,0.86,8.404
12:55:15.453,2565.7251,127945,0.893,8.395
12:55:15.485,2565.7451,127946,0.844,8.375
12:55:15.512,2565.7651,127947,0.712,8.319
12:55:15.518,2565.7851,127948,0.666,8.175
12:55:15.544,2565.8051,127949,0.6,8.021
12:55:15.560,2565.8251,127950,0.828,7.977
12:55:15.576,2565.8451,127951,1.432,8.18
12:55:15.635,2565.8651,127952,2.217,8.457
12:55:15.635,2565.8851,127953,2.655,8.601
12:55:15.635,2565.9051,127954,2.694,8.537
12:55:15.666,2565.9251,127955,2.76,8.38
12:55:15.693,2565.9451,127956,3.178,8.172
12:55:15.698,2565.9651,127957,3.699,7.942
12:55:15.756,2565.9851,127958,4.247,7.607
12:55:15.756,2566.0051,127959,4.628,7.208
12:55:15.756,2566.0251,127960,4.951,6.818
12:55:15.782,2566.0451,127961,5.617,6.485
12:55:15.799,2566.0651,127962,6.617,6.132
12:55:15.831,2566.0851,127963,7.473,5.731
12:55:15.858,2566.1051,127964,7.881,5.368
12:55:15.874,2566.1251,127965,8.363,5.204
12:55:15.874,2566.1451,127966,8.853,4.988
12:55:15.905,2566.1651,127967,9.273,4.739
12:55:15.921,2566.1851,127968,9.469,4.364
12:55:15.947,2566.2051,127969,9.364,4.048
12:55:16.011,2566.2251,127970,8.987,3.875
12:55:16.011,2566.2451,127971,8.154,3.691
12:55:16.011,2566.2651,127972,7.272,3.463
12:55:16.027,2566.2851,127973,6.561,3.246
12:55:16.054,2566.3051,127974,5.832,2.995
12:55:16.054,2566.3251,127975,4.725,2.814
12:55:16.117,2566.3451,127976,4.159,2.731
12:55:16.128,2566.3651,127977,4.583,2.694
12:55:16.144,2566.3851,127978,5.22,2.585
12:55:16.144,2566.4051,127979,6.617,2.406
12:55:16.177,2566.4251,127980,7.539,2.04
12:55:16.177,2566.4451,127981,7.93,1.478
12:55:16.219,2566.4651,127982,8.292,1.032
12:55:16.219,2566.4851,127983,8.947,0.809
12:55:16.251,2566.5051,127984,9.486,0.699
12:55:16.310,2566.5251,127985,10.02,0.625
12:55:16.353,2566.5451,127986,10.554,0.718
12:55:16.358,2566.5651,127987,11.021,0.905
12:55:16.358,2566.5851,127988,11.319,1.175
12:55:16.358,2566.6051,127989,11.508,1.388
12:55:16.417,2566.6251,127990,11.684,1.542
12:55:16.417,2566.6451,127991,11.678,1.678
12:55:16.417,2566.6651,127992,11.624,1.875
12:55:16.417,2566.6851,127993,11.618,2.099
12:55:16.444,2566.7051,127994,11.575,2.297
12:55:16.460,2566.7251,127995,11.675,2.459
12:55:16.476,2566.7451,127996,11.709,2.581
12:55:16.503,2566.7651,127997,11.73,2.716
12:55:16.519,2566.7851,127998,11.735,2.973
12:55:16.535,2566.8051,127999,11.7,3.274
12:55:16.578,2566.8251,128000,11.728,3.694
12:55:16.583,2566.8451,128001,11.784,4.003
12:55:16.594,2566.8651,128002,11.523,4.222
12:55:16.626,2566.8851,128003,11.211,4.386
12:55:16.637,2566.9051,128004,10.915,4.562
12:55:16.702,2566.9251,128005,10.319,4.717
12:55:16.702,2566.9452,128006,10.079,4.801
12:55:16.702,2566.9651,128007,10.07,4.837
12:55:16.760,2566.9851,128008,9.907,4.868
12:55:16.777,2567.0051,128009,9.94,5.026
12:55:16.777,2567.0251,128010,10.137,5.331
12:55:16.777,2567.0451,128011,10.585,5.515
12:55:16.819,2567.0651,128012,11.199,5.713
12:55:16.819,2567.0851,128013,12.317,6.266
12:55:16.835,2567.1051,128014,12.721,6.498
12:55:16.892,2567.1251,128015,12.747,6.702
12:55:16.924,2567.1451,128016,12.769,6.959
12:55:16.924,2567.1651,128017,12.349,7.097
12:55:16.956,2567.1851,128018,12.261,7.31
12:55:16.956,2567.2051,128019,11.82,7.396
12:55:16.962,2567.2251,128020,11.389,7.521
12:55:16.983,2567.2451,128021,10.882,7.689
12:55:17.046,2567.2651,128022,10.314,7.806
12:55:17.046,2567.2851,128023,9.968,7.906
12:55:17.046,2567.3052,128024,9.391,8.018
12:55:17.062,2567.3251,128025,8.88,8.137
12:55:17.088,2567.3451,128026,8.339,8.24
12:55:17.121,2567.3651,128027,7.756,8.362
12:55:17.121,2567.3851,128028,7.563,8.473
12:55:17.137,2567.4051,128029,7.592,8.515
12:55:17.164,2567.4252,128030,7.321,8.537
12:55:17.179,2567.4451,128031,6.776,8.569
12:55:17.195,2567.4651,128032,6.12,8.568
12:55:17.228,2567.4851,128033,5.488,8.569
12:55:17.285,2567.5051,128034,5.271,8.608
12:55:17.285,2567.5251,128035,5.009,8.681
12:55:17.301,2567.5452,128036,4.947,8.816
12:55:17.301,2567.5651,128037,4.951,8.896
12:55:17.317,2567.5851,128038,4.894,8.908
12:55:17.360,2567.6051,128039,4.709,8.983
12:55:17.360,2567.6251,128040,4.64,9.008
12:55:17.435,2567.6451,128041,4.449,9.046
12:55:17.435,2567.6652,128042,4.232,9.089
12:55:17.440,2567.6851,128043,4.161,9.022
12:55:17.440,2567.7051,128044,4.166,8.942
12:55:17.493,2567.7251,128045,4.222,8.832
12:55:17.499,2567.7451,128046,4.182,8.75
12:55:17.499,2567.7651,128047,4.08,8.677
12:55:17.525,2567.7852,128048,4.202,8.594
12:55:17.557,2567.8051,128049,4.119,8.507
12:55:17.557,2567.8251,128050,4.213,8.484
12:55:17.584,2567.8451,128051,4.351,8.517
12:55:17.600,2567.8651,128052,4.407,8.494
12:55:17.647,2567.8851,128053,4.56,8.525
12:55:17.647,2567.9051,128054,4.736,8.579
12:55:17.658,2567.9251,128055,4.713,8.694
12:55:17.674,2567.9451,128056,4.678,8.721
12:55:17.706,2567.9652,128057,4.832,8.764
12:55:17.723,2567.9851,128058,4.948,8.869
12:55:17.766,2568.0051,128059,4.843,8.932
12:55:17.766,2568.0251,128060,4.729,9.012
12:55:17.782,2568.0451,128061,4.627,9.029
12:55:17.809,2568.0651,128062,4.744,9.099
12:55:17.825,2568.0851,128063,4.861,9.182
12:55:17.841,2568.1051,128064,4.758,9.26
12:55:17.872,2568.1251,128065,4.654,9.327
12:55:17.883,2568.1451,128066,4.618,9.468
12:55:17.899,2568.1651,128067,4.57,9.585
12:55:17.932,2568.1851,128068,4.592,9.62
12:55:17.943,2568.2051,128069,4.622,9.658
12:55:18.017,2568.2251,128070,4.659,9.784
12:55:18.023,2568.2451,128071,4.711,9.863
12:55:18.023,2568.2651,128072,4.755,9.943
12:55:18.023,2568.2851,128073,4.595,9.969
12:55:18.034,2568.3051,128074,4.515,9.976
12:55:18.081,2568.3251,128075,4.367,10.036
12:55:18.107,2568.3451,128076,4.436,10.08
12:55:18.113,2568.3651,128077,4.269,10.106
12:55:18.113,2568.3851,128078,4.234,10.176
12:55:18.156,2568.4051,128079,4.125,10.148
12:55:18.156,2568.4251,128080,3.961,10.176
12:55:18.229,2568.4451,128081,3.991,10.257
12:55:18.229,2568.4651,128082,3.87,10.309
12:55:18.245,2568.4851,128083,3.754,10.288
12:55:18.261,2568.5051,128084,3.752,10.356
12:55:18.287,2568.5251,128085,3.562,10.377
12:55:18.293,2568.5451,128086,3.62,10.379
12:55:18.293,2568.5652,128087,3.494,10.436
12:55:18.366,2568.5851,128088,3.577,10.466
12:55:18.366,2568.6051,128089,3.567,10.439
12:55:18.372,2568.6251,128090,3.41,10.448
12:55:18.377,2568.6451,128091,3.472,10.496
12:55:18.394,2568.6651,128092,3.32,10.519
12:55:18.425,2568.6852,128093,3.314,10.595
12:55:18.472,2568.7051,128094,3.152,10.629
12:55:18.472,2568.7251,128095,3.155,10.628
12:55:18.472,2568.7452,128096,3.002,10.694
12:55:18.499,2568.7651,128097,3.026,10.707
12:55:18.515,2568.7851,128098,2.897,10.771
12:55:18.589,2568.8051,128099,2.912,10.807
12:55:18.589,2568.8251,128100,2.718,10.867
12:55:18.594,2568.8451,128101,2.686,10.839
12:55:18.595,2568.8652,128102,2.508,10.839
12:55:18.622,2568.8851,128103,2.533,10.87
12:55:18.633,2568.9051,128104,2.578,10.891
12:55:18.739,2568.9252,128105,2.4,10.927
12:55:18.739,2568.9451,128106,2.225,10.971
12:55:18.744,2568.9651,128107,2.292,10.991
12:55:18.744,2568.9852,128108,2.215,11.052
12:55:18.744,2569.0051,128109,2.276,11.031
12:55:18.787,2569.0251,128110,2.359,10.995
12:55:18.813,2569.0452,128111,2.337,10.964
12:55:18.814,2569.0651,128112,2.484,10.984
12:55:18.819,2569.0851,128113,2.533,11.055
12:55:18.845,2569.1052,128114,2.487,11.029
12:55:18.861,2569.1251,128115,2.392,11.022
12:55:18.878,2569.1451,128116,2.35,11.082
12:55:18.905,2569.1652,128117,2.515,11.053
12:55:18.952,2569.1851,128118,2.517,11.045
12:55:18.953,2569.2051,128119,2.629,10.996
12:55:18.953,2569.2252,128120,2.516,11.011
12:55:18.979,2569.2451,128121,2.387,11.002
12:55:18.995,2569.2651,128122,2.404,10.976
12:55:19.027,2569.2851,128123,2.502,11.009
12:55:19.069,2569.3051,128124,2.486,11.08
12:55:19.070,2569.3251,128125,2.394,11.074
12:55:19.075,2569.3451,128126,2.284,11.064
12:55:19.128,2569.3651,128127,2.321,11.101
12:55:19.144,2569.3851,128128,2.361,11.11
12:55:19.192,2569.4051,128129,2.209,11.261
12:55:19.193,2569.4251,128130,2.237,11.54
12:55:19.193,2569.4451,128131,2.247,11.867
12:55:19.203,2569.4651,128132,2.296,12.13
12:55:19.219,2569.4851,128133,2.33,12.333
12:55:19.236,2569.5051,128134,2.264,12.459
12:55:19.267,2569.5251,128135,2.252,12.518
12:55:19.293,2569.5451,128136,2.264,12.542
12:55:19.299,2569.5651,128137,2.343,12.586
12:55:19.326,2569.5851,128138,2.294,12.667
12:55:19.342,2569.6051,128139,2.38,12.787
12:55:19.368,2569.6251,128140,2.413,12.862
12:55:19.415,2569.6451,128141,2.338,12.94
12:55:19.415,2569.6651,128142,2.073,12.956
12:55:19.415,2569.6851,128143,1.99,12.93
12:55:19.532,2569.7051,128144,1.609,12.861
12:55:19.537,2569.7251,128145,1.268,12.757
12:55:19.538,2569.7451,128146,0.989,12.688
12:55:19.538,2569.7651,128147,0.749,12.662
12:55:19.543,2569.7851,128148,0.543,12.636
12:55:19.543,2569.8051,128149,0.403,12.562
12:55:19.653,2569.8251,128150,0.249,12.587
12:55:19.658,2569.8451,128151,0.098,12.501
12:55:19.659,2569.8651,128152,-0.096,12.271
12:55:19.685,2569.8851,128153,-0.527,11.934
12:55:19.685,2569.9051,128154,-0.879,11.559
12:55:19.685,2569.9251,128155,-1.178,11.182
12:55:19.691,2569.9451,128156,-1.388,10.91
12:55:19.759,2569.9651,128157,-1.656,10.537
12:55:19.760,2569.9851,128158,-1.976,10.13
12:55:19.765,2570.0051,128159,-2.16,9.836
12:55:19.792,2570.0251,128160,-2.185,9.618
12:55:19.792,2570.0451,128161,-2.429,9.399
12:55:19.802,2570.0651,128162,-2.512,9.191
12:55:19.819,2570.0851,128163,-2.568,8.991
12:55:19.835,2570.1051,128164,-2.87,8.769
12:55:19.893,2570.1251,128165,-3.048,8.504
12:55:19.899,2570.1451,128166,-3.174,8.292
12:55:19.899,2570.1651,128167,-3.438,8.138
12:55:19.925,2570.1851,128168,-3.566,8.099
12:55:19.968,2570.2051,128169,-3.83,8.12
12:55:19.973,2570.2251,128170,-4.226,8.093
12:55:19.974,2570.2451,128171,-4.363,8.05
12:55:20.058,2570.2651,128172,-4.356,7.984
12:55:20.063,2570.2851,128173,-4.32,7.929
12:55:20.074,2570.3051,128174,-4.459,7.752
12:55:20.074,2570.3251,128175,-4.524,7.568
12:55:20.079,2570.3451,128176,-4.344,7.372
12:55:20.122,2570.3651,128177,-4.414,7.163
12:55:20.122,2570.3851,128178,-4.49,6.91
12:55:20.133,2570.4051,128179,-4.584,6.61
12:55:20.164,2570.4251,128180,-4.548,6.388
12:55:20.179,2570.4451,128181,-4.642,6.163
12:55:20.237,2570.4651,128182,-4.721,6.009
12:55:20.243,2570.4851,128183,-5.021,5.988
12:55:20.243,2570.5051,128184,-5.092,6.047
12:55:20.254,2570.5251,128185,-5.128,6.241
12:55:20.284,2570.5451,128186,-5.039,6.551
12:55:20.316,2570.5651,128187,-5.013,6.91
12:55:20.316,2570.5851,128188,-5.022,7.241
12:55:20.376,2570.6051,128189,-4.946,7.555
12:55:20.403,2570.6251,128190,-4.927,7.885
12:55:20.408,2570.6451,128191,-4.752,8.178
12:55:20.408,2570.6651,128192,-4.825,8.445
12:55:20.434,2570.6851,128193,-4.876,8.702
12:55:20.481,2570.7051,128194,-4.921,8.879
12:55:20.481,2570.7251,128195,-4.86,9.023
12:55:20.481,2570.7451,128196,-4.839,9.185
12:55:20.508,2570.7651,128197,-4.829,9.37
12:55:20.556,2570.7851,128198,-4.561,9.528
12:55:20.556,2570.8051,128199,-4.316,9.64
12:55:20.556,2570.8251,128200,-4.255,9.83
12:55:20.598,2570.8451,128201,-3.992,10.054
12:55:20.603,2570.8651,128202,-3.812,10.241
12:55:20.614,2570.8851,128203,-3.78,10.37
12:55:20.647,2570.9051,128204,-3.801,10.394
12:55:20.673,2570.9251,128205,-3.85,10.503
12:55:20.679,2570.9451,128206,-3.886,10.623
12:55:20.738,2570.9651,128207,-3.812,10.686
12:55:20.738,2570.9851,128208,-4.003,10.762
12:55:20.738,2571.0051,128209,-4.203,10.848
12:55:20.796,2571.0251,128210,-4.323,11.046
12:55:20.796,2571.0451,128211,-4.257,11.233
12:55:20.796,2571.0651,128212,-4.318,11.431
12:55:20.823,2571.0851,128213,-4.484,11.535
12:55:20.871,2571.1051,128214,-4.724,11.65
12:55:20.871,2571.1251,128215,-4.855,11.878
12:55:20.871,2571.1451,128216,-4.911,12.101
12:55:20.913,2571.1651,128217,-4.9,12.24
12:55:20.960,2571.1851,128218,-5.013,12.304
12:55:20.961,2571.2051,128219,-4.967,12.391
12:55:20.961,2571.2251,128220,-5.152,12.494
12:55:21.126,2571.2451,128221,-5.053,12.589
12:55:21.126,2571.2651,128222,-4.939,12.652
12:55:21.215,2571.2851,128223,-4.815,12.743
12:55:21.215,2571.3051,128224,-4.872,12.898
12:55:21.216,2571.3251,128225,-4.993,13.059
12:55:21.263,2571.3451,128226,-4.913,13.084
12:55:21.366,2571.3651,128227,-4.823,13.122
12:55:21.366,2571.3851,128228,-4.948,13.232
12:55:21.366,2571.4051,128229,-5.102,13.398
12:55:21.372,2571.4251,128230,-5.063,13.609
12:55:21.372,2571.4451,128231,-5.046,14.007
12:55:21.372,2571.4651,128232,-5.205,14.582
12:55:21.377,2571.4851,128233,-5.384,15.317
12:55:21.383,2571.5051,128234,-5.585,16.139
12:55:21.388,2571.5251,128235,-5.832,16.988
12:55:21.388,2571.5451,128236,-6.037,17.857
12:55:21.426,2571.5651,128237,-6.156,18.695
12:55:21.426,2571.5851,128238,-6.397,19.412
12:55:21.431,2571.6051,128239,-6.65,20.038
12:55:21.432,2571.6251,128240,-6.699,20.542
12:55:21.437,2571.6451,128241,-6.692,20.881
12:55:21.453,2571.6651,128242,-6.872,21.184
12:55:21.459,2571.6851,128243,-6.794,21.406
12:55:21.459,2571.7051,128244,-6.858,21.569
12:55:21.459,2571.7251,128245,-6.7,21.715
12:55:21.500,2571.7451,128246,-6.574,21.855
12:55:21.501,2571.7651,128247,-6.398,22.037
12:55:21.559,2571.7851,128248,-6.26,22.229
12:55:21.565,2571.8051,128249,-6.347,22.384
12:55:21.576,2571.8251,128250,-6.22,22.463
12:55:21.576,2571.8451,128251,-6.284,22.531
12:55:21.619,2571.8651,128252,-6.263,22.608
12:55:21.619,2571.8851,128253,-6.465,22.653
12:55:21.667,2571.9051,128254,-6.704,22.675
12:55:21.726,2571.9251,128255,-6.942,22.673
12:55:21.726,2571.9451,128256,-7.084,22.661
12:55:21.726,2571.9651,128257,-7.446,22.733
12:55:21.732,2571.9851,128258,-7.703,22.849
12:55:21.769,2572.0051,128259,-8.009,23.022
12:55:21.774,2572.0251,128260,-8.187,23.25
12:55:21.817,2572.0451,128261,-8.326,23.582
12:55:21.817,2572.0651,128262,-8.371,24.016
12:55:21.817,2572.0851,128263,-8.471,24.519
12:55:21.965,2572.1051,128264,-8.946,25.113
12:55:22.023,2572.1251,128265,-9.215,25.651
12:55:22.039,2572.1451,128266,-9.197,26.123
12:55:22.039,2572.1651,128267,-9.0,26.616
12:55:22.045,2572.1851,128268,-8.708,27.245
12:55:22.045,2572.2051,128269,-8.365,27.739
12:55:22.045,2572.2251,128270,-8.049,28.027
12:55:22.045,2572.2451,128271,-7.578,28.18
12:55:22.050,2572.2651,128272,-7.077,28.327
12:55:22.072,2572.2851,128273,-6.379,28.365
12:55:22.072,2572.3051,128274,-5.521,28.367
12:55:22.072,2572.3251,128275,-4.596,28.341
12:55:22.099,2572.3451,128276,-3.726,28.236
12:55:22.099,2572.3651,128277,-3.038,28.133
12:55:22.132,2572.3851,128278,-2.239,28.082
12:55:22.158,2572.4051,128279,-1.532,28.183
12:55:22.164,2572.4251,128280,-0.727,28.291
12:55:22.191,2572.4451,128281,-0.082,28.458
12:55:22.282,2572.4651,128282,0.552,28.646
12:55:22.282,2572.4851,128283,1.219,28.893
12:55:22.282,2572.5051,128284,2.083,29.138
12:55:22.282,2572.5251,128285,3.128,29.346
12:55:22.288,2572.5451,128286,4.126,29.585
12:55:22.293,2572.5651,128287,5.067,29.724
12:55:22.384,2572.5851,128288,6.027,29.693
12:55:22.384,2572.6051,128289,7.025,29.552
12:55:22.390,2572.6251,128290,7.88,29.331
12:55:22.390,2572.6451,128291,8.453,28.95
12:55:22.400,2572.6651,128292,8.59,28.368
12:55:22.416,2572.6851,128293,8.456,27.623
12:55:22.444,2572.7051,128294,8.182,26.82
12:55:22.503,2572.7251,128295,7.876,26.078
12:55:22.509,2572.7451,128296,7.823,25.545
12:55:22.509,2572.7651,128297,7.971,25.247
12:55:22.535,2572.7851,128298,8.135,25.04
12:55:22.535,2572.8051,128299,8.236,24.823
12:55:22.667,2572.8251,128300,8.291,24.596
12:55:22.673,2572.8451,128301,8.332,24.469
12:55:22.673,2572.8651,128302,8.39,24.341
12:55:22.673,2572.8851,128303,8.459,24.113
12:55:22.678,2572.9051,128304,8.544,23.881
12:55:22.679,2572.9251,128305,8.58,23.46
12:55:22.679,2572.9451,128306,8.629,22.77
12:55:22.716,2572.9651,128307,8.57,21.939
12:55:22.716,2572.9851,128308,8.743,21.035
12:55:22.743,2573.0051,128309,8.503,19.973
12:55:22.791,2573.0251,128310,8.612,18.786
12:55:22.791,2573.0451,128311,8.718,17.572
12:55:22.791,2573.0651,128312,8.832,16.437
12:55:22.865,2573.0851,128313,9.532,15.464
12:55:22.865,2573.1051,128314,10.215,14.614
12:55:22.865,2573.1251,128315,11.503,13.961
12:55:22.881,2573.1451,128316,13.42,13.496
12:55:22.897,2573.1651,128317,15.588,12.963
12:55:22.983,2573.1851,128318,18.147,12.722
12:55:22.988,2573.2051,128319,20.911,12.969
12:55:22.988,2573.2251,128320,23.666,13.19
12:55:22.988,2573.2451,128321,25.737,13.209
12:55:22.994,2573.2651,128322,27.431,13.103
12:55:23.015,2573.2851,128323,28.263,13.007
12:55:23.073,2573.3051,128324,29.221,13.482
12:55:23.074,2573.3251,128325,30.904,14.528
12:55:23.079,2573.3451,128326,31.573,17.099
12:55:23.105,2573.3651,128327,31.387,18.8
12:55:23.153,2573.3851,128328,31.237,19.767
12:55:23.269,2573.4051,128329,31.668,20.466
12:55:23.390,2573.4251,128330,32.947,20.381
12:55:23.391,2573.4451,128331,32.488,19.873
12:55:23.391,2573.4651,128332,29.612,19.858
12:55:23.396,2573.4851,128333,27.061,20.345
12:55:23.396,2573.5051,128334,24.201,20.601
12:55:23.396,2573.5251,128335,21.245,20.707
12:55:23.402,2573.5451,128336,20.417,20.82
12:55:23.433,2573.5651,128337,23.852,20.706
12:55:23.449,2573.5851,128338,28.117,20.857
12:55:23.450,2573.6051,128339,28.158,21.827
12:55:23.466,2573.6251,128340,28.554,22.298
12:55:23.466,2573.6451,128341,27.93,22.042
12:55:23.466,2573.6651,128342,28.33,21.995
12:55:23.471,2573.6851,128343,27.926,21.785
12:55:23.472,2573.7051,128344,28.832,21.521
12:55:23.472,2573.7251,128345,31.951,19.669
12:55:23.472,2573.7451,128346,36.841,17.297
12:55:23.493,2573.7651,128347,42.643,16.247
12:55:23.568,2573.7851,128348,42.863,14.776
12:55:23.573,2573.8051,128349,42.313,14.386
12:55:23.574,2573.8251,128350,41.582,16.384
12:55:23.579,2573.8451,128351,39.949,19.341
12:55:23.612,2573.8651,128352,37.721,21.376
12:55:23.618,2573.8851,128353,36.895,22.589
