real_time,timestamp_s,seq,rel_pitch_deg,rel_roll_deg
12:55:45.409,2595.6571,129417,1.635,-0.288
12:55:45.415,2595.6771,129418,1.363,-0.351
12:55:45.457,2595.6971,129419,1.32,-0.291
12:55:45.457,2595.7171,129420,1.378,-0.183
12:55:45.473,2595.7371,129421,1.444,-0.119
12:55:45.484,2595.7571,129422,1.399,-0.007
12:55:45.516,2595.7771,129423,1.203,0.129
12:55:45.532,2595.7971,129424,1.221,0.2
12:55:45.564,2595.8171,129425,1.253,0.257
12:55:45.575,2595.8371,129426,1.563,0.249
12:55:45.591,2595.8571,129427,1.629,0.194
12:55:45.623,2595.8771,129428,1.612,0.22
12:55:45.634,2595.8971,129429,1.612,0.074
12:55:45.651,2595.9171,129430,1.644,0.011
12:55:45.698,2595.9371,129431,1.658,0.032
12:55:45.699,2595.9571,129432,1.88,-0.056
12:55:45.709,2595.9771,129433,1.792,-0.191
12:55:45.726,2595.9971,129434,1.941,-0.295
12:55:45.757,2596.0171,129435,2.016,-0.118
12:55:45.773,2596.0371,129436,1.754,-0.149
12:55:45.816,2596.0571,129437,1.704,-0.031
12:55:45.832,2596.0771,129438,1.889,-0.076
12:55:45.832,2596.0971,129439,1.897,-0.126
12:55:45.849,2596.1171,129440,1.912,-0.058
12:55:45.875,2596.1371,129441,1.845,-0.001
12:55:45.938,2596.1571,129442,2.081,0.054
12:55:45.939,2596.1771,129443,1.974,0.008
12:55:45.939,2596.1971,129444,1.977,0.116
12:55:45.949,2596.2171,129445,2.111,-0.056
12:55:45.981,2596.2371,129446,2.127,0.018
12:55:46.012,2596.2571,129447,2.113,-0.044
12:55:46.013,2596.2771,129448,2.13,-0.032
12:55:46.039,2596.2971,129449,2.367,-0.055
12:55:46.056,2596.3171,129450,2.408,-0.013
12:55:46.072,2596.3371,129451,2.164,-0.049
12:55:46.088,2596.3571,129452,1.923,0.016
12:55:46.114,2596.3771,129453,2.057,0.046
12:55:46.162,2596.3971,129454,2.301,0.031
12:55:46.162,2596.4171,129455,2.095,-0.012
12:55:46.162,2596.4371,129456,1.876,-0.043
12:55:46.189,2596.4571,129457,1.956,0.08
12:55:46.222,2596.4771,129458,1.913,0.183
12:55:46.254,2596.4971,129459,1.944,0.036
12:55:46.254,2596.5171,129460,1.867,0.131
12:55:46.280,2596.5371,129461,2.044,0.04
12:55:46.312,2596.5571,129462,1.903,-0.079
12:55:46.312,2596.5771,129463,2.045,-0.208
12:55:46.328,2596.5971,129464,2.048,-0.205
12:55:46.355,2596.6171,129465,2.031,-0.15
12:55:46.403,2596.6371,129466,2.048,-0.038
12:55:46.403,2596.6571,129467,2.029,-0.004
12:55:46.403,2596.6771,129468,1.959,0.033
12:55:46.429,2596.6971,129469,2.168,-0.02
12:55:46.461,2596.7171,129470,2.347,-0.104
12:55:46.477,2596.7371,129471,2.41,-0.05
12:55:46.505,2596.7571,129472,2.348,-0.136
12:55:46.510,2596.7771,129473,2.262,-0.267
12:55:46.537,2596.7971,129474,2.14,-0.134
12:55:46.552,2596.8171,129475,2.098,-0.068
12:55:46.568,2596.8371,129476,2.182,0.049
12:55:46.595,2596.8571,129477,2.311,-0.103
12:55:46.612,2596.8771,129478,2.544,-0.217
12:55:46.644,2596.8971,129479,2.352,-0.098
12:55:46.686,2596.9171,129480,2.362,-0.271
12:55:46.686,2596.9371,129481,2.623,-0.296
12:55:46.691,2596.9571,129482,2.623,-0.333
12:55:46.777,2596.9771,129483,2.611,-0.234
12:55:46.777,2596.9971,129484,2.6,-0.163
12:55:46.777,2597.0171,129485,2.388,-0.04
12:55:46.782,2597.0371,129486,2.312,0.009
12:55:46.793,2597.0571,129487,2.275,-0.004
12:55:46.809,2597.0771,129488,2.277,-0.112
12:55:46.836,2597.0971,129489,2.411,-0.143
12:55:46.868,2597.1171,129490,2.637,-0.229
12:55:46.868,2597.1371,129491,2.622,-0.277
12:55:46.895,2597.1571,129492,2.603,-0.197
12:55:46.911,2597.1771,129493,2.529,-0.185
12:55:46.928,2597.1971,129494,2.578,-0.217
12:55:46.955,2597.2171,129495,2.323,-0.158
12:55:46.987,2597.2371,129496,2.097,-0.258
12:55:46.987,2597.2571,129497,2.122,-0.154
12:55:47.019,2597.2771,129498,2.378,-0.189
12:55:47.029,2597.2971,129499,2.544,-0.208
12:55:47.046,2597.3171,129500,2.77,-0.288
12:55:47.105,2597.3371,129501,2.663,-0.341
12:55:47.110,2597.3571,129502,2.536,-0.267
12:55:47.111,2597.3771,129503,2.561,-0.24
12:55:47.138,2597.3971,129504,2.48,-0.198
12:55:47.154,2597.4171,129505,2.49,-0.262
12:55:47.165,2597.4371,129506,2.499,-0.228
12:55:47.197,2597.4571,129507,2.411,-0.213
12:55:47.229,2597.4771,129508,2.388,-0.29
12:55:47.230,2597.4971,129509,2.138,-0.27
12:55:47.256,2597.5171,129510,2.313,-0.158
12:55:47.272,2597.5371,129511,2.486,-0.058
12:55:47.304,2597.5571,129512,2.565,-0.127
12:55:47.347,2597.5771,129513,2.496,-0.106
12:55:47.347,2597.5971,129514,2.443,-0.125
12:55:47.353,2597.6171,129515,2.524,-0.205
12:55:47.374,2597.6371,129516,2.21,-0.221
12:55:47.406,2597.6571,129517,2.213,-0.382
12:55:47.407,2597.6771,129518,2.197,-0.267
12:55:47.449,2597.6971,129519,2.159,-0.279
12:55:47.454,2597.7171,129520,2.196,-0.163
12:55:47.465,2597.7371,129521,2.327,-0.31
12:55:47.513,2597.7571,129522,2.262,-0.372
12:55:47.513,2597.7771,129523,2.337,-0.413
12:55:47.524,2597.7971,129524,2.364,-0.409
12:55:47.556,2597.8171,129525,2.363,-0.333
12:55:47.588,2597.8371,129526,2.526,-0.429
12:55:47.588,2597.8571,129527,2.68,-0.391
12:55:47.615,2597.8771,129528,2.409,-0.275
12:55:47.632,2597.8971,129529,2.08,-0.288
12:55:47.648,2597.9171,129530,1.923,-0.43
12:55:47.722,2597.9371,129531,2.027,-0.376
12:55:47.723,2597.9571,129532,1.8,-0.309
12:55:47.723,2597.9771,129533,1.668,-0.312
12:55:47.728,2597.9971,129534,1.735,-0.182
12:55:47.750,2598.0171,129535,1.786,-0.215
12:55:47.766,2598.0371,129536,1.971,-0.282
12:55:47.814,2598.0571,129537,1.999,-0.225
12:55:47.814,2598.0771,129538,1.908,-0.197
12:55:47.824,2598.0971,129539,1.894,-0.27
12:55:47.857,2598.1171,129540,1.78,-0.24
12:55:47.873,2598.1371,129541,1.934,-0.384
12:55:47.884,2598.1571,129542,2.124,-0.457
12:55:47.931,2598.1771,129543,2.124,-0.559
12:55:47.931,2598.1971,129544,1.913,-0.478
12:55:47.947,2598.2171,129545,1.636,-0.496
12:55:47.990,2598.2371,129546,1.572,-0.496
12:55:47.996,2598.2571,129547,1.844,-0.437
12:55:48.049,2598.2771,129548,2.106,-0.429
12:55:48.055,2598.2971,129549,2.163,-0.419
12:55:48.055,2598.3171,129550,1.894,-0.425
12:55:48.066,2598.3371,129551,2.125,-0.342
12:55:48.098,2598.3571,129552,2.093,-0.423
12:55:48.109,2598.3771,129553,2.148,-0.547
12:55:48.141,2598.3971,129554,2.189,-0.433
12:55:48.173,2598.4171,129555,2.278,-0.594
12:55:48.173,2598.4371,129556,2.283,-0.576
12:55:48.189,2598.4571,129557,2.05,-0.528
12:55:48.215,2598.4771,129558,2.246,-0.484
12:55:48.247,2598.4971,129559,2.227,-0.51
12:55:48.247,2598.5171,129560,2.234,-0.403
12:55:48.289,2598.5371,129561,2.214,-0.535
12:55:48.295,2598.5571,129562,2.149,-0.664
12:55:48.306,2598.5771,129563,2.379,-0.597
12:55:48.353,2598.5971,129564,2.432,-0.469
12:55:48.353,2598.6171,129565,2.633,-0.526
12:55:48.369,2598.6371,129566,2.385,-0.496
12:55:48.396,2598.6571,129567,2.184,-0.434
12:55:48.412,2598.6771,129568,2.488,-0.432
12:55:48.429,2598.6971,129569,2.488,-0.47
12:55:48.455,2598.7171,129570,2.487,-0.541
12:55:48.471,2598.7371,129571,2.521,-0.628
12:55:48.487,2598.7571,129572,2.565,-0.762
12:55:48.531,2598.7771,129573,2.531,-0.829
12:55:48.531,2598.7971,129574,2.54,-0.716
12:55:48.547,2598.8171,129575,2.6,-0.553
12:55:48.580,2598.8371,129576,2.325,-0.538
12:55:48.590,2598.8571,129577,2.366,-0.407
12:55:48.606,2598.8771,129578,2.241,-0.395
12:55:48.653,2598.8971,129579,2.189,-0.32
12:55:48.653,2598.9171,129580,2.135,-0.269
12:55:48.669,2598.9371,129581,2.198,-0.279
12:55:48.696,2598.9571,129582,2.288,-0.33
12:55:48.713,2598.9771,129583,2.399,-0.398
12:55:48.729,2598.9971,129584,2.35,-0.558
12:55:48.756,2599.0171,129585,2.515,-0.64
12:55:48.771,2599.0371,129586,2.723,-0.675
12:55:48.804,2599.0571,129587,2.837,-0.658
12:55:48.815,2599.0771,129588,2.656,-0.609
12:55:48.831,2599.0971,129589,2.463,-0.605
12:55:48.879,2599.1171,129590,2.424,-0.551
12:55:48.879,2599.1371,129591,2.475,-0.653
12:55:48.890,2599.1571,129592,2.397,-0.532
12:55:48.906,2599.1771,129593,2.166,-0.688
12:55:48.939,2599.1971,129594,2.144,-0.608
12:55:48.949,2599.2171,129595,2.366,-0.638
12:55:48.965,2599.2371,129596,2.598,-0.63
12:55:48.997,2599.2571,129597,2.622,-0.687
12:55:49.014,2599.2771,129598,2.507,-0.567
12:55:49.025,2599.2971,129599,2.383,-0.475
12:55:49.057,2599.3171,129600,2.592,-0.453
12:55:49.072,2599.3371,129601,2.666,-0.586
12:55:49.089,2599.3571,129602,2.617,-0.598
12:55:49.116,2599.3771,129603,2.647,-0.664
12:55:49.131,2599.3971,129604,2.785,-0.833
12:55:49.147,2599.4171,129605,2.849,-0.705
12:55:49.179,2599.4371,129606,2.589,-0.838
12:55:49.190,2599.4571,129607,2.591,-0.734
12:55:49.238,2599.4771,129608,2.269,-0.722
12:55:49.238,2599.4971,129609,2.165,-0.568
12:55:49.249,2599.5171,129610,1.926,-0.542
12:55:49.265,2599.5371,129611,1.919,-0.395
12:55:49.297,2599.5571,129612,2.092,-0.367
12:55:49.313,2599.5771,129613,2.128,-0.495
12:55:49.356,2599.5971,129614,2.113,-0.581
12:55:49.356,2599.6171,129615,1.764,-0.612
12:55:49.372,2599.6371,129616,1.635,-0.603
12:55:49.388,2599.6571,129617,1.375,-0.482
12:55:49.415,2599.6771,129618,1.49,-0.372
12:55:49.431,2599.6971,129619,1.365,-0.223
12:55:49.478,2599.7171,129620,0.689,-0.2
12:55:49.478,2599.7371,129621,-0.066,-0.165
12:55:49.495,2599.7571,129622,-0.334,0.027
12:55:49.506,2599.7771,129623,-0.083,0.151
12:55:49.537,2599.7971,129624,0.199,0.107
12:55:49.553,2599.8171,129625,0.186,0.006
12:55:49.596,2599.8371,129626,-0.405,0.135
12:55:49.596,2599.8571,129627,-1.019,0.284
12:55:49.613,2599.8771,129628,-1.549,0.479
12:55:49.629,2599.8971,129629,-1.819,0.451
12:55:49.655,2599.9171,129630,-2.304,0.512
12:55:49.671,2599.9371,129631,-2.619,0.582
12:55:49.704,2599.9571,129632,-2.52,0.626
12:55:49.715,2599.9771,129633,-2.383,0.613
12:55:49.730,2599.9971,129634,-2.619,0.718
12:55:49.746,2600.0171,129635,-2.864,0.632
12:55:49.778,2600.0371,129636,-3.141,0.7
12:55:49.805,2600.0571,129637,-3.061,0.666
12:55:49.810,2600.0771,129638,-3.094,0.754
12:55:49.837,2600.0971,129639,-3.141,0.652
12:55:49.852,2600.1171,129640,-2.831,0.585
12:55:49.868,2600.1371,129641,-2.462,0.626
12:55:49.895,2600.1571,129642,-2.173,0.738
12:55:49.911,2600.1771,129643,-1.933,0.736
12:55:49.943,2600.1971,129644,-1.947,0.635
12:55:49.959,2600.2171,129645,-1.616,0.486
12:55:49.969,2600.2371,129646,-1.322,0.539
12:55:49.985,2600.2571,129647,-1.042,0.449
12:55:50.018,2600.2771,129648,-0.923,0.329
12:55:50.034,2600.2971,129649,-0.703,0.119
12:55:50.061,2600.3171,129650,-0.612,-0.053
12:55:50.077,2600.3371,129651,-0.11,-0.078
12:55:50.094,2600.3571,129652,0.238,-0.101
12:55:50.120,2600.3771,129653,0.293,-0.009
12:55:50.136,2600.3971,129654,0.218,0.097
12:55:50.179,2600.4171,129655,0.433,-0.075
12:55:50.184,2600.4371,129656,0.634,0.001
12:55:50.185,2600.4571,129657,0.792,-0.08
12:55:50.211,2600.4771,129658,0.661,0.066
12:55:50.227,2600.4971,129659,0.566,0.127
12:55:50.259,2600.5171,129660,0.373,0.124
12:55:50.285,2600.5371,129661,0.111,0.113
12:55:50.285,2600.5571,129662,0.357,0.121
12:55:50.332,2600.5771,129663,0.506,-0.019
12:55:50.332,2600.5971,129664,0.358,-0.12
12:55:50.348,2600.6171,129665,0.477,-0.167
12:55:50.375,2600.6371,129666,0.519,-0.091
12:55:50.391,2600.6571,129667,0.532,-0.038
12:55:50.439,2600.6771,129668,0.647,0.073
12:55:50.439,2600.6971,129669,0.816,0.018
12:55:50.450,2600.7171,129670,0.914,-0.016
12:55:50.466,2600.7371,129671,0.865,0.022
12:55:50.497,2600.7571,129672,0.784,-0.06
12:55:50.525,2600.7771,129673,0.709,-0.053
12:55:50.530,2600.7971,129674,0.532,-0.194
12:55:50.557,2600.8171,129675,0.68,-0.296
12:55:50.574,2600.8371,129676,0.924,-0.371
12:55:50.600,2600.8571,129677,1.07,-0.366
12:55:50.616,2600.8771,129678,0.87,-0.364
12:55:50.648,2600.8971,129679,0.796,-0.255
12:55:50.648,2600.9171,129680,0.766,-0.138
12:55:50.675,2600.9371,129681,0.703,-0.061
12:55:50.691,2600.9571,129682,0.683,-0.033
12:55:50.707,2600.9771,129683,0.925,0.057
12:55:50.739,2600.9971,129684,1.07,-0.015
12:55:50.765,2601.0171,129685,1.188,0.039
12:55:50.765,2601.0371,129686,1.207,-0.151
12:55:50.798,2601.0571,129687,1.194,-0.275
12:55:50.814,2601.0771,129688,1.406,-0.352
12:55:50.824,2601.0971,129689,1.388,-0.434
12:55:50.856,2601.1171,129690,1.038,-0.456
12:55:50.888,2601.1371,129691,0.932,-0.423
12:55:50.888,2601.1571,129692,0.899,-0.38
12:55:50.919,2601.1771,129693,1.093,-0.326
12:55:50.930,2601.1971,129694,1.084,-0.454
12:55:50.946,2601.2171,129695,1.155,-0.46
12:55:50.978,2601.2371,129696,1.318,-0.604
12:55:51.005,2601.2571,129697,1.42,-0.48
12:55:51.011,2601.2771,129698,1.267,-0.424
12:55:51.037,2601.2971,129699,1.02,-0.362
12:55:51.053,2601.3171,129700,1.018,-0.274
12:55:51.069,2601.3371,129701,0.897,-0.22
12:55:51.127,2601.3571,129702,1.218,-0.195
12:55:51.127,2601.3771,129703,1.479,-0.177
12:55:51.132,2601.3971,129704,1.609,-0.293
12:55:51.159,2601.4171,129705,1.448,-0.463
12:55:51.170,2601.4371,129706,1.378,-0.468
12:55:51.186,2601.4571,129707,1.465,-0.383
12:55:51.250,2601.4771,129708,1.281,-0.432
12:55:51.250,2601.4971,129709,1.257,-0.306
12:55:51.250,2601.5171,129710,1.255,-0.413
12:55:51.277,2601.5371,129711,1.432,-0.394
12:55:51.293,2601.5571,129712,1.411,-0.486
12:55:51.309,2601.5771,129713,1.557,-0.341
12:55:51.368,2601.5971,129714,1.838,-0.368
12:55:51.368,2601.6171,129715,1.628,-0.357
12:55:51.368,2601.6371,129716,1.478,-0.372
12:55:51.395,2601.6571,129717,1.403,-0.267
12:55:51.411,2601.6771,129718,1.577,-0.16
12:55:51.427,2601.6971,129719,1.71,-0.286
12:55:51.469,2601.7171,129720,1.703,-0.379
12:55:51.475,2601.7371,129721,1.469,-0.47
12:55:51.486,2601.7571,129722,1.342,-0.537
12:55:51.517,2601.7771,129723,1.554,-0.51
12:55:51.533,2601.7971,129724,1.73,-0.653
12:55:51.549,2601.8171,129725,1.745,-0.547
12:55:51.575,2601.8371,129726,1.731,-0.578
12:55:51.607,2601.8571,129727,1.83,-0.585
12:55:51.607,2601.8771,129728,1.894,-0.432
12:55:51.639,2601.8971,129729,1.65,-0.462
12:55:51.650,2601.9171,129730,1.392,-0.395
12:55:51.665,2601.9371,129731,1.328,-0.27
12:55:51.713,2601.9571,129732,1.586,-0.331
12:55:51.713,2601.9771,129733,1.783,-0.237
12:55:51.729,2601.9971,129734,1.943,-0.361
12:55:51.755,2602.0171,129735,1.806,-0.494
12:55:51.771,2602.0371,129736,1.6,-0.535
12:55:51.788,2602.0571,129737,1.624,-0.641
12:55:51.829,2602.0771,129738,1.734,-0.666
12:55:51.835,2602.0971,129739,1.75,-0.728
12:55:51.846,2602.1171,129740,1.866,-0.726
12:55:51.878,2602.1371,129741,2.109,-0.657
12:55:51.894,2602.1571,129742,2.155,-0.507
12:55:51.905,2602.1771,129743,2.167,-0.371
12:55:51.954,2602.1971,129744,2.14,-0.317
12:55:51.954,2602.2171,129745,1.985,-0.315
12:55:51.964,2602.2371,129746,1.821,-0.342
12:55:51.996,2602.2571,129747,2.001,-0.374
12:55:52.012,2602.2771,129748,1.883,-0.527
12:55:52.028,2602.2971,129749,1.956,-0.616
12:55:52.070,2602.3171,129750,1.928,-0.723
12:55:52.076,2602.3371,129751,1.963,-0.607
12:55:52.086,2602.3571,129752,1.968,-0.463
12:55:52.119,2602.3771,129753,1.764,-0.403
12:55:52.129,2602.3971,129754,1.571,-0.383
12:55:52.145,2602.4171,129755,1.594,-0.278
12:55:52.176,2602.4371,129756,1.607,-0.343
12:55:52.193,2602.4571,129757,1.725,-0.428
12:55:52.209,2602.4771,129758,1.496,-0.388
12:55:52.251,2602.4971,129759,1.659,-0.502
12:55:52.251,2602.5171,129760,1.926,-0.473
12:55:52.267,2602.5371,129761,2.123,-0.544
12:55:52.310,2602.5571,129762,2.068,-0.723
12:55:52.310,2602.5771,129763,1.991,-0.624
12:55:52.327,2602.5971,129764,1.903,-0.594
12:55:52.354,2602.6171,129765,1.981,-0.433
12:55:52.370,2602.6371,129766,1.935,-0.402
12:55:52.386,2602.6571,129767,2.068,-0.562
12:55:52.418,2602.6771,129768,2.199,-0.484
12:55:52.434,2602.6971,129769,1.976,-0.683
12:55:52.445,2602.7171,129770,1.906,-0.766
12:55:52.477,2602.7371,129771,1.963,-0.731
12:55:52.494,2602.7571,129772,1.841,-0.703
12:55:52.509,2602.7771,129773,1.654,-0.749
12:55:52.536,2602.7971,129774,1.394,-0.872
12:55:52.552,2602.8171,129775,1.329,-0.768
12:55:52.568,2602.8371,129776,1.391,-0.716
12:55:52.594,2602.8571,129777,1.343,-0.686
12:55:52.610,2602.8771,129778,1.452,-0.542
12:55:52.626,2602.8971,129779,1.604,-0.51
12:55:52.658,2602.9171,129780,1.693,-0.541
12:55:52.669,2602.9371,129781,1.848,-0.527
12:55:52.685,2602.9571,129782,1.925,-0.36
12:55:52.717,2602.9771,129783,1.744,-0.355
12:55:52.733,2602.9971,129784,1.775,-0.442
12:55:52.749,2603.0171,129785,1.672,-0.49
12:55:52.775,2603.0371,129786,1.412,-0.572
12:55:52.791,2603.0571,129787,1.297,-0.74
12:55:52.807,2603.0771,129788,1.451,-0.71
12:55:52.838,2603.0971,129789,1.677,-0.691
12:55:52.855,2603.1171,129790,1.877,-0.595
12:55:52.865,2603.1371,129791,1.571,-0.605
12:55:52.897,2603.1571,129792,1.334,-0.745
12:55:52.928,2603.1771,129793,1.251,-0.739
12:55:52.928,2603.1971,129794,1.52,-0.722
12:55:52.955,2603.2171,129795,1.58,-0.752
12:55:52.971,2603.2371,129796,1.23,-0.941
12:55:53.018,2603.2571,129797,0.67,-0.977
12:55:53.018,2603.2771,129798,0.551,-0.853
12:55:53.035,2603.2971,129799,0.744,-0.747
12:55:53.045,2603.3171,129800,0.85,-0.791
12:55:53.077,2603.3371,129801,0.682,-0.904
12:55:53.093,2603.3571,129802,0.171,-0.887
12:55:53.120,2603.3771,129803,-0.322,-0.769
12:55:53.137,2603.3971,129804,-0.5,-0.652
12:55:53.153,2603.4171,129805,-0.231,-0.661
12:55:53.169,2603.4371,129806,-0.191,-0.587
12:55:53.196,2603.4571,129807,-0.42,-0.573
12:55:53.213,2603.4771,129808,-0.464,-0.595
12:55:53.229,2603.4971,129809,-0.503,-0.72
12:55:53.256,2603.5171,129810,-0.576,-0.776
12:55:53.273,2603.5371,129811,-0.454,-0.818
12:55:53.300,2603.5571,129812,-0.543,-0.625
12:55:53.316,2603.5771,129813,-0.813,-0.575
12:55:53.332,2603.5971,129814,-0.803,-0.662
12:55:53.375,2603.6171,129815,-0.905,-0.671
12:55:53.381,2603.6371,129816,-0.828,-0.665
12:55:53.392,2603.6571,129817,-0.713,-0.656
12:55:53.408,2603.6771,129818,-0.426,-0.548
12:55:53.435,2603.6971,129819,-0.146,-0.515
12:55:53.483,2603.7171,129820,0.092,-0.643
12:55:53.483,2603.7371,129821,-0.081,-0.8
12:55:53.483,2603.7571,129822,0.034,-0.84
12:55:53.510,2603.7771,129823,0.328,-0.679
12:55:53.526,2603.7971,129824,0.636,-0.629
12:55:53.558,2603.8171,129825,0.653,-0.622
12:55:53.575,2603.8371,129826,0.653,-0.65
12:55:53.601,2603.8571,129827,0.652,-0.778
12:55:53.617,2603.8771,129828,0.5,-0.684
12:55:53.633,2603.8971,129829,0.489,-0.537
12:55:53.644,2603.9171,129830,0.541,-0.663
12:55:53.676,2603.9371,129831,0.596,-0.648
12:55:53.692,2603.9571,129832,0.415,-0.605
12:55:53.724,2603.9771,129833,0.669,-0.484
12:55:53.735,2603.9971,129834,0.661,-0.585
12:55:53.751,2604.0171,129835,0.836,-0.566
12:55:53.767,2604.0371,129836,1.011,-0.481
12:55:53.799,2604.0571,129837,0.844,-0.477
12:55:53.810,2604.0771,129838,0.523,-0.447
12:55:53.842,2604.0971,129839,0.472,-0.418
12:55:53.857,2604.1171,129840,0.651,-0.495
12:55:53.874,2604.1371,129841,0.844,-0.626
12:55:53.884,2604.1571,129842,0.631,-0.732
12:55:53.916,2604.1771,129843,0.656,-0.772
12:55:53.959,2604.1971,129844,0.718,-0.671
12:55:53.964,2604.2171,129845,0.833,-0.834
12:55:53.965,2604.2371,129846,0.921,-0.812
12:55:53.991,2604.2571,129847,0.721,-0.745
12:55:54.024,2604.2771,129848,0.525,-0.725
12:55:54.034,2604.2971,129849,0.705,-0.682
12:55:54.082,2604.3171,129850,0.936,-0.667
12:55:54.082,2604.3371,129851,1.17,-0.671
12:55:54.087,2604.3571,129852,1.416,-0.65
12:55:54.114,2604.3771,129853,1.255,-0.656
12:55:54.124,2604.3971,129854,0.962,-0.621
12:55:54.157,2604.4171,129855,0.979,-0.506
12:55:54.200,2604.4371,129856,0.849,-0.627
12:55:54.205,2604.4571,129857,0.876,-0.687
12:55:54.205,2604.4771,129858,0.781,-0.812
12:55:54.232,2604.4971,129859,0.759,-0.733
12:55:54.249,2604.5171,129860,1.009,-0.724
12:55:54.323,2604.5371,129861,1.321,-0.695
12:55:54.323,2604.5571,129862,1.354,-0.7
12:55:54.323,2604.5771,129863,1.133,-0.718
12:55:54.328,2604.5971,129864,1.365,-0.664
12:55:54.350,2604.6171,129865,1.689,-0.619
12:55:54.366,2604.6371,129866,1.744,-0.501
12:55:54.398,2604.6571,129867,1.566,-0.439
12:55:54.424,2604.6771,129868,1.637,-0.563
12:55:54.430,2604.6971,129869,1.677,-0.661
12:55:54.456,2604.7171,129870,1.362,-0.69
12:55:54.473,2604.7371,129871,1.165,-0.643
12:55:54.489,2604.7571,129872,1.079,-0.63
12:55:54.515,2604.7771,129873,1.309,-0.771
12:55:54.546,2604.7971,129874,1.418,-0.944
12:55:54.546,2604.8171,129875,1.392,-0.863
12:55:54.578,2604.8371,129876,1.64,-0.885
12:55:54.593,2604.8571,129877,1.716,-0.99
12:55:54.620,2604.8771,129878,1.742,-0.968
12:55:54.636,2604.8971,129879,1.568,-1.019
12:55:54.667,2604.9171,129880,1.401,-0.91
12:55:54.667,2604.9371,129881,1.256,-0.819
12:55:54.699,2604.9571,129882,1.258,-0.853
12:55:54.710,2604.9771,129883,1.376,-0.688
12:55:54.726,2604.9971,129884,1.636,-0.694
12:55:54.757,2605.0171,129885,1.601,-0.791
12:55:54.789,2605.0371,129886,1.649,-0.82
12:55:54.789,2605.0571,129887,1.92,-0.881
12:55:54.816,2605.0771,129888,1.721,-0.977
